posx	posy	smh	smd	smv	pupil_size
3.174023	8.117092999999999	-2.0	0.0	-2.0	3.648
3.179884	8.117092999999999	-2.0	0.0	-1.5	3.649
3.1857439999999997	8.117092999999999	-2.0	0.0	-1.0	3.65
3.194534	8.134419	-2.0	0.0	-0.5	3.649
3.1857439999999997	8.148857000000001	-2.0	0.0	0.0	3.647
3.1769540000000003	8.157519	-2.0	0.0	0.5	3.645
3.162302	8.148857000000001	-2.0	0.0	1.0	3.647
3.1593720000000003	8.137307	-2.0	0.0	1.5	3.65
3.165233	8.140194000000001	-2.0	0.0	2.0	3.653
3.174023	8.140194000000001	-1.5	0.0	-2.0	3.653
3.1769540000000003	8.140194000000001	-1.5	0.0	-1.5	3.651
3.171093	8.128644	-1.5	0.0	-1.0	3.649
3.162302	8.117092999999999	-1.5	0.0	-0.5	3.648
3.162302	8.102653	-1.5	0.0	0.0	3.649
3.165233	8.102653	-1.5	0.0	0.5	3.65
3.1769540000000003	8.102653	-1.5	0.0	1.0	3.651
3.1769540000000003	8.105541	-1.5	0.0	1.5	3.652
3.179884	8.108429	-1.5	0.0	2.0	3.653
3.179884	8.111317	-1.0	0.0	-2.0	3.654
3.179884	8.111317	-1.0	0.0	-1.5	3.654
3.179884	8.111317	-1.0	0.0	-1.0	3.652
3.182814	8.108429	-1.0	0.0	-0.5	3.651
3.1857439999999997	8.105541	-1.0	0.0	0.0	3.65
3.1769540000000003	8.102653	-1.0	0.0	0.5	3.65
3.1681630000000003	8.096876	-1.0	0.0	1.0	3.65
3.1505810000000003	8.093988000000001	-1.0	0.0	1.5	3.651
3.1417900000000003	8.0911	-1.0	0.0	2.0	3.651
3.144721	8.0911	-0.5	0.0	-2.0	3.652
3.153512	8.088212	-0.5	0.0	-1.5	3.651
3.162302	8.088212	-0.5	0.0	-1.0	3.651
3.162302	8.088212	-0.5	0.0	-0.5	3.65
3.1564419999999997	8.0911	-0.5	0.0	0.0	3.648
3.153512	8.111317	-0.5	0.0	0.5	3.646
3.1476509999999998	8.125755999999999	-0.5	0.0	1.0	3.646
