posx	posy	smh	smd	smv	pupil_size
11.505554	3.294931	-2.0	0.0	-2.0	2.625
11.508376	3.2537320000000003	-2.0	0.0	-1.5	2.62
11.511198	3.2154740000000004	-2.0	0.0	-1.0	2.62
11.508376	3.194872	-2.0	0.0	-0.5	2.622
11.502732	3.2184169999999996	-2.0	0.0	0.0	2.623
11.494264	3.2390169999999996	-2.0	0.0	0.5	2.623
11.491442	3.2419599999999997	-2.0	0.0	1.0	2.622
11.488619	3.2390169999999996	-2.0	0.0	1.5	2.62
11.51402	3.2331320000000003	-2.0	0.0	2.0	2.618
11.542238000000001	3.2360740000000003	-1.5	0.0	-2.0	2.615
11.564809	3.244903	-1.5	0.0	-1.5	2.615
11.556345	3.2537320000000003	-1.5	0.0	-1.0	2.614
11.545060000000001	3.2596169999999995	-1.5	0.0	-0.5	2.614
11.542238000000001	3.2566749999999995	-1.5	0.0	0.0	2.614
11.547881	3.2566749999999995	-1.5	0.0	0.5	2.615
11.550703	3.2625599999999997	-1.5	0.0	1.0	2.611
11.553524000000001	3.271389	-1.5	0.0	1.5	2.605
11.550703	3.2772740000000002	-1.5	0.0	2.0	2.599
11.547881	3.2861029999999998	-1.0	0.0	-2.0	2.595
11.545060000000001	3.2890449999999998	-1.0	0.0	-1.5	2.592
11.545060000000001	3.2890449999999998	-1.0	0.0	-1.0	2.588
11.550703	3.2831599999999996	-1.0	0.0	-0.5	2.587
11.559167	3.2772740000000002	-1.0	0.0	0.0	2.586
11.56763	3.2772740000000002	-1.0	0.0	0.5	2.582
11.56763	3.2831599999999996	-1.0	0.0	1.0	2.578
11.570451	3.2861029999999998	-1.0	0.0	1.5	2.574
11.573272	3.2831599999999996	-1.0	0.0	2.0	2.574
11.578913	3.2831599999999996	-0.5	0.0	-2.0	2.573
11.578913	3.2831599999999996	-0.5	0.0	-1.5	2.573
11.578913	3.2831599999999996	-0.5	0.0	-1.0	2.571
11.573272	3.2831599999999996	-0.5	0.0	-0.5	2.568
11.56763	3.2831599999999996	-0.5	0.0	0.0	2.567
11.553524000000001	3.2772740000000002	-0.5	0.0	0.5	2.569
11.539417	3.268446	-0.5	0.0	1.0	2.571
11.553524000000001	3.265503	-0.5	0.0	1.5	2.57
11.573272	3.2625599999999997	-0.5	0.0	2.0	2.567
11.576093	3.268446	0.0	0.0	-2.0	2.564
11.556345	3.2772740000000002	0.0	0.0	-1.5	2.564
11.533774000000001	3.274331	0.0	0.0	-1.0	2.565
11.530952000000001	3.271389	0.0	0.0	-0.5	2.564
11.547881	3.268446	0.0	0.0	0.0	2.562
11.56763	3.274331	0.0	0.0	0.5	2.56
11.587375999999999	3.2890449999999998	0.0	0.0	1.0	2.56
11.576093	3.294931	0.0	0.0	1.5	2.56
11.564809	3.271389	0.0	0.0	2.0	2.559
11.553524000000001	3.2390169999999996	0.5	0.0	-2.0	2.558
11.559167	3.203702	0.5	0.0	-1.5	2.558
11.561988000000001	3.2007589999999997	0.5	0.0	-1.0	2.554
11.561988000000001	3.2007589999999997	0.5	0.0	-0.5	2.547
11.559167	3.2007589999999997	0.5	0.0	0.0	2.54
11.559167	3.194872	0.5	0.0	0.5	2.54
11.559167	3.1860429999999997	0.5	0.0	1.0	2.543
11.559167	3.188986	0.5	0.0	1.5	2.543
11.561988000000001	3.194872	0.5	0.0	2.0	2.539
11.564809	3.203702	1.0	0.0	-2.0	2.535
11.561988000000001	3.2184169999999996	1.0	0.0	-1.5	2.531
11.556345	3.2360740000000003	1.0	0.0	-1.0	2.526
11.550703	3.2537320000000003	1.0	0.0	-0.5	2.521
11.556345	3.2566749999999995	1.0	0.0	0.0	2.519
11.559167	3.2596169999999995	1.0	0.0	0.5	2.516
11.556345	3.2625599999999997	1.0	0.0	1.0	2.514
11.550703	3.274331	1.0	0.0	1.5	2.512
11.545060000000001	3.2831599999999996	1.0	0.0	2.0	2.512
11.542238000000001	3.2861029999999998	1.5	0.0	-2.0	2.512
11.539417	3.271389	1.5	0.0	-1.5	2.513
11.533774000000001	3.2566749999999995	1.5	0.0	-1.0	2.513
11.52813	3.244903	1.5	0.0	-0.5	2.511
11.530952000000001	3.2419599999999997	1.5	0.0	0.0	2.508
11.536595	3.2419599999999997	1.5	0.0	0.5	2.505
11.550703	3.2419599999999997	1.5	0.0	1.0	2.503
11.564809	3.2419599999999997	1.5	0.0	1.5	2.501
11.581733999999999	3.2419599999999997	1.5	0.0	2.0	2.499
11.593017	3.2419599999999997	2.0	0.0	-2.0	2.499
11.593017	3.2419599999999997	2.0	0.0	-1.5	2.498
11.593017	3.2390169999999996	2.0	0.0	-1.0	2.497
11.593017	3.244903	2.0	0.0	-0.5	2.495
11.576093	3.247846	2.0	0.0	0.0	2.493
11.559167	3.2537320000000003	2.0	0.0	0.5	2.492
11.542238000000001	3.2566749999999995	2.0	0.0	1.0	2.491
11.545060000000001	3.2566749999999995	2.0	0.0	1.5	2.489
11.550703	3.2537320000000003	2.0	0.0	2.0	2.489
14.200947	-2.4158089999999994	-2.0	0.0	-2.0	2.624
14.184372	-2.4099389999999996	-2.0	0.0	-1.5	2.624
14.173321	-2.392329	-2.0	0.0	-1.0	2.622
14.167795000000002	-2.3776539999999997	-2.0	0.0	-0.5	2.62
14.178847	-2.3776539999999997	-2.0	0.0	0.0	2.617
14.189898000000001	-2.3893940000000002	-2.0	0.0	0.5	2.618
14.198185	-2.398199	-2.0	0.0	1.0	2.618
14.198185	-2.398199	-2.0	0.0	1.5	2.616
14.203710000000001	-2.4070039999999997	-2.0	0.0	2.0	2.613
14.209234	-2.427549	-1.5	0.0	-2.0	2.609
14.214757999999998	-2.445158	-1.5	0.0	-1.5	2.608
14.223044	-2.4745040000000005	-1.5	0.0	-1.0	2.606
14.225805	-2.451027	-1.5	0.0	-0.5	2.606
14.23409	-2.421679	-1.5	0.0	0.0	2.606
14.236851999999999	-2.3893940000000002	-1.5	0.0	0.5	2.607
14.242374	-2.3747190000000007	-1.5	0.0	1.0	2.608
14.23409	-2.360042	-1.5	0.0	1.5	2.606
14.228567000000002	-2.360042	-1.5	0.0	2.0	2.603
14.23409	-2.3776539999999997	-1.0	0.0	-2.0	2.6
14.242374	-2.3688480000000007	-1.0	0.0	-1.5	2.599
14.250658	-2.3453660000000003	-1.0	0.0	-1.0	2.597
14.245135999999999	-2.348301	-1.0	0.0	-0.5	2.593
14.242374	-2.3747190000000007	-1.0	0.0	0.0	2.587
14.253419000000001	-2.401134	-1.0	0.0	0.5	2.584
14.264463000000001	-2.398199	-1.0	0.0	1.0	2.584
14.272745	-2.395264	-1.0	0.0	1.5	2.585
14.267223000000001	-2.392329	-1.0	0.0	2.0	2.585
14.258941	-2.3893940000000002	-0.5	0.0	-2.0	2.585
14.256179999999999	-2.3893940000000002	-0.5	0.0	-1.5	2.584
14.256179999999999	-2.3893940000000002	-0.5	0.0	-1.0	2.582
14.245135999999999	-2.392329	-0.5	0.0	-0.5	2.58
14.236851999999999	-2.395264	-0.5	0.0	0.0	2.578
14.228567000000002	-2.395264	-0.5	0.0	0.5	2.577
14.225805	-2.392329	-0.5	0.0	1.0	2.575
14.220282000000001	-2.3864589999999994	-0.5	0.0	1.5	2.573
14.225805	-2.3805889999999996	-0.5	0.0	2.0	2.571
14.228567000000002	-2.3776539999999997	0.0	0.0	-2.0	2.57
14.23409	-2.360042	0.0	0.0	-1.5	2.569
14.228567000000002	-2.3453660000000003	0.0	0.0	-1.0	2.569
14.231329	-2.3306889999999996	0.0	0.0	-0.5	2.568
14.236851999999999	-2.3306889999999996	0.0	0.0	0.0	2.56
14.247897	-2.3424300000000002	0.0	0.0	0.5	2.554
14.253419000000001	-2.351236	0.0	0.0	1.0	2.548
14.258941	-2.362978	0.0	0.0	1.5	2.547
14.256179999999999	-2.3688480000000007	0.0	0.0	2.0	2.547
14.253419000000001	-2.360042	0.5	0.0	-2.0	2.543
14.250658	-2.348301	0.5	0.0	-1.5	2.539
14.250658	-2.3336239999999995	0.5	0.0	-1.0	2.534
14.253419000000001	-2.3306889999999996	0.5	0.0	-0.5	2.532
14.253419000000001	-2.3277529999999995	0.5	0.0	0.0	2.531
14.247897	-2.3277529999999995	0.5	0.0	0.5	2.532
14.242374	-2.3189470000000005	0.5	0.0	1.0	2.533
14.236851999999999	-2.3013330000000005	0.5	0.0	1.5	2.534
14.236851999999999	-2.2807830000000004	0.5	0.0	2.0	2.535
14.236851999999999	-2.3013330000000005	1.0	0.0	-2.0	2.532
14.236851999999999	-2.3277529999999995	1.0	0.0	-1.5	2.526
14.23409	-2.3453660000000003	1.0	0.0	-1.0	2.519
14.231329	-2.3336239999999995	1.0	0.0	-0.5	2.516
14.228567000000002	-2.3130760000000006	1.0	0.0	0.0	2.515
14.231329	-2.3042690000000006	1.0	0.0	0.5	2.516
14.231329	-2.3130760000000006	1.0	0.0	1.0	2.513
14.23409	-2.3306889999999996	1.0	0.0	1.5	2.51
14.231329	-2.3394949999999994	1.0	0.0	2.0	2.507
14.231329	-2.3306889999999996	1.5	0.0	-2.0	2.508
14.231329	-2.3189470000000005	1.5	0.0	-1.5	2.507
14.231329	-2.3160110000000005	1.5	0.0	-1.0	2.506
14.231329	-2.3160110000000005	1.5	0.0	-0.5	2.504
14.231329	-2.3248180000000005	1.5	0.0	0.0	2.501
14.228567000000002	-2.3277529999999995	1.5	0.0	0.5	2.498
14.21752	-2.3248180000000005	1.5	0.0	1.0	2.496
14.206472	-2.3189470000000005	1.5	0.0	1.5	2.494
14.223044	-2.3248180000000005	1.5	0.0	2.0	2.494
14.242374	-2.3336239999999995	2.0	0.0	-2.0	2.492
14.264463000000001	-2.3394949999999994	2.0	0.0	-1.5	2.486
14.256179999999999	-2.3424300000000002	2.0	0.0	-1.0	2.48
14.250658	-2.360042	2.0	0.0	-0.5	2.475
14.242374	-2.3805889999999996	2.0	0.0	0.0	2.474
14.236851999999999	-2.395264	2.0	0.0	0.5	2.473
14.231329	-2.3893940000000002	2.0	0.0	1.0	2.474
14.223044	-2.3835239999999995	2.0	0.0	1.5	2.475
14.225805	-2.3805889999999996	2.0	0.0	2.0	2.472
15.029302	8.559080999999999	-2.0	0.0	-2.0	2.148
15.037526000000002	8.544589	-2.0	0.0	-1.5	2.147
15.04575	8.530096	-2.0	0.0	-1.0	2.146
15.053973000000001	8.530096	-2.0	0.0	-0.5	2.145
15.051232	8.530096	-2.0	0.0	0.0	2.145
15.043009	8.527197	-2.0	0.0	0.5	2.143
15.040268	8.524298	-2.0	0.0	1.0	2.142
15.04575	8.530096	-2.0	0.0	1.5	2.139
15.051232	8.535893	-2.0	0.0	2.0	2.137
15.051232	8.532995	-1.5	0.0	-2.0	2.135
15.048491	8.524298	-1.5	0.0	-1.5	2.134
15.04575	8.512703	-1.5	0.0	-1.0	2.131
15.04575	8.509803999999999	-1.5	0.0	-0.5	2.129
15.034785000000001	8.530096	-1.5	0.0	0.0	2.126
15.02656	8.550386	-1.5	0.0	0.5	2.125
15.023819	8.582266	-1.5	0.0	1.0	2.125
15.032044	8.59096	-1.5	0.0	1.5	2.123
15.04575	8.596755	-1.5	0.0	2.0	2.122
15.056714000000001	8.579367999999999	-1.0	0.0	-2.0	2.119
15.064936	8.564877000000001	-1.0	0.0	-1.5	2.118
15.073158	8.550386	-1.0	0.0	-1.0	2.116
15.075898	8.567775	-1.0	0.0	-0.5	2.116
15.078639	8.585163999999999	-1.0	0.0	0.0	2.116
15.064936	8.599653	-1.0	0.0	0.5	2.115
15.048491	8.596755	-1.0	0.0	1.0	2.115
15.043009	8.59096	-1.0	0.0	1.5	2.113
15.048491	8.585163999999999	-1.0	0.0	2.0	2.113
15.053973000000001	8.585163999999999	-0.5	0.0	-2.0	2.11
15.051232	8.576469999999999	-0.5	0.0	-1.5	2.108
15.053973000000001	8.564877000000001	-0.5	0.0	-1.0	2.106
15.053973000000001	8.556182	-0.5	0.0	-0.5	2.106
15.056714000000001	8.547486999999999	-0.5	0.0	0.0	2.104
15.048491	8.544589	-0.5	0.0	0.5	2.101
15.037526000000002	8.54169	-0.5	0.0	1.0	2.098
15.032044	8.532995	-0.5	0.0	1.5	2.098
15.037526000000002	8.524298	-0.5	0.0	2.0	2.096
15.04575	8.524298	0.0	0.0	-2.0	2.095
15.062195999999998	8.532995	0.0	0.0	-1.5	2.094
15.075898	8.54169	0.0	0.0	-1.0	2.091
15.089599	8.544589	0.0	0.0	-0.5	2.088
15.089599	8.556182	0.0	0.0	0.0	2.084
15.092339	8.567775	0.0	0.0	0.5	2.083
15.097819	8.579367999999999	0.0	0.0	1.0	2.082
15.103298	8.582266	0.0	0.0	1.5	2.082
15.086859	8.582266	0.0	0.0	2.0	2.083
15.062195999999998	8.576469999999999	0.5	0.0	-2.0	2.082
15.040268	8.573572	0.5	0.0	-1.5	2.082
15.043009	8.561979	0.5	0.0	-1.0	2.081
15.053973000000001	8.550386	0.5	0.0	-0.5	2.081
15.067677	8.54169	0.5	0.0	0.0	2.079
15.075898	8.532995	0.5	0.0	0.5	2.077
15.084119	8.530096	0.5	0.0	1.0	2.074
15.086859	8.530096	0.5	0.0	1.5	2.073
15.086859	8.538791999999999	0.5	0.0	2.0	2.072
15.095079	8.547486999999999	1.0	0.0	-2.0	2.071
15.111517000000001	8.559080999999999	1.0	0.0	-1.5	2.072
15.127951999999999	8.567775	1.0	0.0	-1.0	2.073
15.133429999999999	8.573572	1.0	0.0	-0.5	2.07
15.130691	8.573572	1.0	0.0	0.0	2.066
15.125213	8.585163999999999	1.0	0.0	0.5	2.061
15.122473999999999	8.593857999999999	1.0	0.0	1.0	2.058
15.108778	8.588061999999999	1.0	0.0	1.5	2.055
15.100559	8.567775	1.0	0.0	2.0	2.053
15.092339	8.547486999999999	1.5	0.0	-2.0	2.053
15.081379	8.547486999999999	1.5	0.0	-1.5	2.052
15.056714000000001	8.550386	1.5	0.0	-1.0	2.052
15.032044	8.556182	1.5	0.0	-0.5	2.052
15.021076999999998	8.556182	1.5	0.0	0.0	2.051
15.012851000000001	8.556182	1.5	0.0	0.5	2.051
15.010109	8.556182	1.5	0.0	1.0	2.046
15.010109	8.573572	1.5	0.0	1.5	2.041
15.029302	8.588061999999999	1.5	0.0	2.0	2.036
15.048491	8.596755	2.0	0.0	-2.0	2.035
15.067677	8.588061999999999	2.0	0.0	-1.5	2.034
15.067677	8.579367999999999	2.0	0.0	-1.0	2.033
15.059454999999998	8.576469999999999	2.0	0.0	-0.5	2.032
15.053973000000001	8.570674	2.0	0.0	0.0	2.032
15.056714000000001	8.564877000000001	2.0	0.0	0.5	2.03
15.053973000000001	8.561979	2.0	0.0	1.0	2.028
15.051232	8.559080999999999	2.0	0.0	1.5	2.027
15.048491	8.559080999999999	2.0	0.0	2.0	2.027
-1.783518	-4.986558	-2.0	0.0	-2.0	2.54
-1.8128810000000002	-5.009857	-2.0	0.0	-1.5	2.542
-1.8451790000000001	-4.995296	-2.0	0.0	-1.0	2.543
-1.8481150000000002	-4.966171	-2.0	0.0	-0.5	2.547
-1.8539869999999998	-4.963258	-2.0	0.0	0.0	2.551
-1.859859	-4.992383	-2.0	0.0	0.5	2.557
-1.865732	-5.021505	-2.0	0.0	1.0	2.563
-1.868668	-5.030241	-2.0	0.0	1.5	2.568
