	posx	posy	smh	smd	smv	pupil_size	sr_0	sr_1	sr_2	sr_3	sr_4	sr_5	sr_6	sr_7	sr_8	sr_9	sr_10	sr_11	sr_12	sr_13	sr_14
0	-13.101898	1.218483	-2.0	0.0	-2.0	2.786	0.15391930493690273	0.23556963648083942	0.2562505927991143	0.19648185251681702	0.1603317531094736	0.21845451027601	0.3000677345334511	0.3174726788370457	0.2397286701386576	0.18395210852245755	0.2564616891017017	0.3167071799788852	0.3356829692787195	0.28652397257950685	0.2241871772841862
1	-13.115838	1.224377	-2.0	0.0	-1.5	2.786	0.15151741003880784	0.2355366013610732	0.25988148364793706	0.2023692420671891	0.1593838566688178	0.21391435030923403	0.29768727806212336	0.3144988528742874	0.23354801585463794	0.18251688959717463	0.2526876508842582	0.31390118504904235	0.3344870525135779	0.2806735011727624	0.2196356508447942
2	-13.107474	1.224377	-2.0	0.0	-1.0	2.787	0.14898175333033392	0.2346804900056691	0.2652822877164847	0.20910886114416083	0.15785643608058436	0.20870360440214564	0.29562099060431113	0.31157328155498804	0.2282147615819348	0.1805425635074131	0.24808399153512603	0.3110001339961488	0.3330472898269209	0.27429857814955905	0.214474191235867
3	-13.09911	1.23027	-2.0	0.0	-0.5	2.7880000000000003	0.14799356430608276	0.2326929315581475	0.27014318834536366	0.21690805556853707	0.15672784122143035	0.2035134674409943	0.29363290328359026	0.30912180324699745	0.22431424897673485	0.17934500395371217	0.24363344922159458	0.30764676890482945	0.3307928278291927	0.26674514626628343	0.20998759778892173
4	-13.087956	1.224377	-2.0	0.0	0.0	2.7880000000000003	0.14679342139487456	0.22934047922924206	0.27432348274164675	0.22479933971596006	0.15449969592480098	0.19762342013092346	0.291396469138913	0.3075504817231785	0.22179954735945256	0.1777940856943773	0.23858852986144966	0.3038199557496458	0.3276612846447361	0.25855691130430813	0.20554329676444924
5	-13.076802	1.215537	-2.0	0.0	0.5	2.79	0.14755258344917055	0.22555392161327328	0.27702871204230967	0.23315752548704372	0.153710502908898	0.19184364869756268	0.28889698720898577	0.30631759286289767	0.2206911777694033	0.17670217044782918	0.23329065275076075	0.299332845360815	0.32204533958843434	0.24809234314870388	0.2008663567769185
6	-13.060068	1.206697	-2.0	0.0	1.0	2.793	0.1493655583799469	0.22167505055786058	0.2786718006232669	0.24010691123859304	0.151798624258077	0.18559425004400826	0.28637359469615387	0.3056304333080701	0.22107030140995693	0.1758602138038064	0.2279251835730325	0.29431091090282263	0.3139965237349519	0.23781096641390664	0.19706929049649244
7	-13.05449	1.206697	-2.0	0.0	1.5	2.7960000000000003	0.15078918322495394	0.21760714861658717	0.2798667148021185	0.2469292764760883	0.1496671698279242	0.17906373025852323	0.28382507568616805	0.305572929059487	0.2231912076157715	0.1746629325751932	0.22194670687292847	0.2881667158248034	0.3049742340932999	0.22800163192395453	0.19295714568334993
8	-13.046122	1.20375	-2.0	0.0	2.0	2.7960000000000003	0.1526553659540252	0.21326136376861224	0.27998956303638506	0.25321440437423154	0.14835460845774823	0.1728601019310509	0.28121652969948596	0.3061142123573829	0.2273035343369181	0.1746004434579193	0.21594816115347185	0.2799537301087277	0.29618382334116206	0.21937701164794632	0.1895346306128627
9	-13.043332	1.200804	-1.5	0.0	-2.0	2.7969999999999997	0.15234485895887523	0.2323318283036462	0.2523908021217404	0.19877991165539532	0.1612214006934732	0.2162502245963969	0.2966353716119777	0.3139901822463726	0.2409515946446885	0.187095981152108	0.25404658898814836	0.31613405423479407	0.3356873889339329	0.28507059718223354	0.22751475047640274
