	posx	posy	smh	smd	smv	pupil_size	sr_0	sr_1	sr_2	sr_3	sr_4	sr_5	sr_6	sr_7	sr_8	sr_9	sr_10	sr_11	sr_12	sr_13	sr_14
0	12.450564	-6.1690830000000005	-2.0	0.0	-2.0	3.969	0.14897980662214813	0.24551135826281828	0.2699545974460801	0.247705653648329	0.1678249199245899	0.2089854967919046	0.26939341683685775	0.24595548914916657	0.2783049975213339	0.18636238593849166	0.2521083483349265	0.3078311657511908	0.3267935610073422	0.28814680130297615	0.2253768339986078
1	12.450564	-6.157433	-2.0	0.0	-1.5	3.967	0.14784346527322914	0.24761911622442942	0.2792666144850084	0.25017282047959694	0.16671501841686248	0.20438819782647627	0.26801881291953367	0.24247933170625607	0.2766564200017912	0.18537372965650825	0.24760224145722867	0.3024260978636299	0.3216655307899154	0.28273151419480463	0.2204785327839485
2	12.433748	-6.148694	-2.0	0.0	-1.0	3.965	0.1454779880569498	0.2471134434395284	0.28666021853597584	0.25223372887049744	0.16431294295934162	0.19885432156959265	0.26760190147079643	0.2410350837011682	0.2758666673917244	0.1840236730747943	0.24229812960137995	0.2961700103821095	0.3151989196633088	0.2773528305696801	0.21507886495340087
3	12.416929	-6.15452	-2.0	0.0	-0.5	3.966	0.14416168883527383	0.2442365606495902	0.2913031484764433	0.2537968949397417	0.16166018147221603	0.19354803651521535	0.26733420828881227	0.24111938925076637	0.2755049159357222	0.18311292382070823	0.23734440775299084	0.289119754285638	0.30678642100128906	0.27203188663674915	0.2107608013378586
4	12.416929	-6.166171	-2.0	0.0	0.0	3.967	0.14418972366477947	0.2401168892326528	0.29411999246495585	0.25584527961876835	0.16001053560055875	0.1881349555745069	0.26766993036055897	0.2432648588330014	0.27599138857787964	0.1827153388066072	0.2312018748767956	0.28046293449028487	0.29483987067142736	0.26486146034066066	0.20547062531673424
5	12.433748	-6.174909	-2.0	0.0	0.5	3.97	0.14481372882248345	0.23508772000393094	0.2947451846121434	0.2573622583908926	0.15766035822782518	0.183048975897777	0.26879549405680125	0.24756088383041072	0.2771287530856549	0.18272536655891425	0.22600447639331056	0.27169464929260223	0.2792027661878511	0.2578724072022144	0.20117388948536563
6	12.439353	-6.174909	-2.0	0.0	1.0	3.9730000000000003	0.14640195288890864	0.22961266703836739	0.2944451488502082	0.2596938337905099	0.15554732983169967	0.1776369450853848	0.27019529767621914	0.25406994977505176	0.2790342786427879	0.18326691204520826	0.21959112425663707	0.2609533748292719	0.2616928652034327	0.2517025530918918	0.19682502106286676
7	12.430945	-6.171996	-2.0	0.0	1.5	3.972	0.14824097805547753	0.2241579349363564	0.29303086971696013	0.2621371474702754	0.15278533903137823	0.1716533639788739	0.27207667775197336	0.26284816709165715	0.281169442092672	0.1827438665979291	0.21265361393273444	0.2495520956031445	0.2451314902835639	0.24674443313117522	0.19264363334890508
8	12.428142	-6.1690830000000005	-2.0	0.0	2.0	3.969	0.15097875215074594	0.21834589301443225	0.2900396645267013	0.2644069055843521	0.15098065608591232	0.16694718543445067	0.27450064609031755	0.27233573981241604	0.2834099481297084	0.18338703135756879	0.20624429331773272	0.23798319101090595	0.22942603900814507	0.2422351369342433	0.188699681122233
9	12.433748	-6.151607	-1.5	0.0	-2.0	3.966	0.14754947894313236	0.24229117048935525	0.2703602706553625	0.24788550273500257	0.16730714880621383	0.20575805702577632	0.258424172756553	0.24978607680391432	0.27959771527135396	0.1883172660321637	0.24905176731328504	0.3063880883253969	0.32749878218766276	0.28666830554275413	0.22866499148244518
10	12.43655	-6.13413	-1.5	0.0	-1.5	3.966	0.14595330569752396	0.24546866148622046	0.279890772614509	0.24977953193549007	0.1654964284174249	0.2009291918513138	0.25658474351520427	0.2464571243131442	0.2784128696790179	0.186772885577106	0.24432316455427747	0.3003697797448157	0.3224820517913229	0.2816356962941767	0.22369913715637282
11	12.43655	-6.128304	-1.5	0.0	-1.0	3.963	0.1449085408768068	0.24708825530880552	0.28734996227890175	0.2514599556579118	0.1636996722976173	0.1958347449820238	0.2562016251116242	0.24471599691549298	0.2776255771300595	0.18541033779671728	0.2394150929165303	0.2936685200828338	0.31621529035725193	0.2763967292740151	0.2186762096626711
12	12.428142	-6.128304	-1.5	0.0	-0.5	3.9610000000000003	0.1437845664927974	0.24508756641034404	0.29217368906751323	0.2526531986523021	0.16146195843167066	0.1906833709682957	0.25643298152830213	0.24449223635972958	0.2771898578514202	0.1842438822745497	0.23411858156824392	0.2854407204527577	0.3078857782723757	0.2703629371229225	0.21364777843758767
13	12.419732000000002	-6.131217	-1.5	0.0	0.0	3.9589999999999996	0.14309346921370214	0.2417382417738348	0.29519817493462025	0.2541475900679454	0.15908250503091723	0.18537117437753906	0.2574810560275435	0.2465449873037826	0.2778272811414151	0.18337440156005944	0.22884872228657768	0.27654494312803385	0.2966912201437743	0.26453359607170684	0.20953261179164123
14	12.408519	-6.122477	-1.5	0.0	0.5	3.96	0.14393935253900664	0.2375147087988658	0.29647194557970447	0.2560567862412345	0.1573416376451493	0.18030875552641787	0.25932111886372244	0.2505730448231157	0.2789431486101103	0.1836287187768391	0.2229068616679523	0.2657187618172233	0.28105652359889666	0.2577166569263887	0.20481475496709692
15	12.3945	-6.122477	-1.5	0.0	1.0	3.96	0.1456828812942598	0.23225488359474403	0.2960913364189118	0.2578298575247692	0.15498473473578525	0.17551227719815526	0.26205093496770737	0.2563815627278716	0.28027557644921053	0.18309966559699964	0.21673272935858784	0.253427279612286	0.2635091615841821	0.2516106421010182	0.20008830292332358
16	12.383285	-6.128304	-1.5	0.0	1.5	3.96	0.14780952418303817	0.22688063732598446	0.29466254317637663	0.25995640518251667	0.15268434191123945	0.1703500832866096	0.26526158233376923	0.264800681528733	0.28245171019220167	0.18298713478435866	0.21057076618888418	0.2410099608858115	0.24718185970674977	0.24681775583516233	0.19625687801735492
17	12.386089	-6.1253910000000005	-1.5	0.0	2.0	3.9589999999999996	0.1501065107199854	0.22184089236310364	0.29266553754369695	0.26220694562719127	0.15040232925958993	0.1651480099006631	0.26876846014807104	0.2741282682654757	0.28438478545063545	0.18228359239577796	0.20343473377242627	0.22884943548002645	0.2328245750736412	0.2432281965697843	0.19200998333503042
18	12.402912	-6.122477	-1.0	0.0	-2.0	3.958	0.14600639714260558	0.23869368580092032	0.2711544579877565	0.2475897390575144	0.16710789863114242	0.20235451994005282	0.2474616163827282	0.25485849694478585	0.2799154088036003	0.19037665941360724	0.24619670950619882	0.3050152104832676	0.32801075509895833	0.2851043062565039	0.23219705748545952
19	12.419732000000002	-6.113738	-1.0	0.0	-1.5	3.957	0.14472168748718486	0.24348491565449623	0.2807831487702424	0.24915066420818718	0.16531761378896076	0.19722291660182042	0.24538361135435935	0.25168118269680834	0.27874300509410127	0.1884262286281956	0.24110441385007772	0.2986792467895958	0.3235427640051334	0.28023771836676475	0.22726346256413532
20	12.425338	-6.116651	-1.0	0.0	-1.0	3.957	0.14335700929110612	0.24564822635670258	0.28797959829007796	0.24988921510989884	0.16271436792141575	0.19256331110681738	0.24465086657304136	0.24954563988886821	0.2779417459190806	0.18704815815291648	0.23689859030757912	0.2914145785772854	0.31745705062378343	0.2752385223836141	0.22291822215705745
21	12.430945	-6.119564	-1.0	0.0	-0.5	3.957	0.1429190182278933	0.24605859466810082	0.2936935198974933	0.251804100123931	0.16128061612532926	0.18725598367665633	0.2453240884974089	0.24981900067777532	0.27824911086179227	0.1858911510138417	0.23149131394779401	0.282463158287667	0.309756300930838	0.2697582395768004	0.2177489594161779
22	12.433748	-6.122477	-1.0	0.0	0.0	3.958	0.14254107225004053	0.24350232661699048	0.2965907142196146	0.25277625125290376	0.15909975416917968	0.1824740615823223	0.24697793781366842	0.2514927954256157	0.2787382439288012	0.18481213396352186	0.22579342934646304	0.2718416460556016	0.2987298924952808	0.26349685776073184	0.21302864505311403
23	12.428142	-6.1253910000000005	-1.0	0.0	0.5	3.96	0.14283327219268652	0.23967552927087277	0.2979564129159946	0.25403209838875124	0.15671617322007497	0.17744345694766137	0.24970875688392727	0.2550485336715526	0.2795740096070474	0.1839684057247174	0.21988328706620747	0.25967028582468477	0.28331072250097256	0.25681798788569293	0.20802610295753393
24	12.425338	-6.137043	-1.0	0.0	1.0	3.9610000000000003	0.1445093950154394	0.2346097883651305	0.2976403274003126	0.255539619074158	0.15435038571615467	0.17277069654970464	0.25311986566002026	0.2601596370618415	0.2808344827635643	0.1836282338674046	0.21442090178919493	0.24580301701783644	0.2658991011481849	0.2511717800925234	0.20404048468721914
