posx	posy	smh	smd	smv	pupil_size
-11.307858	7.1317330000000005	-2.0	0.0	-2.0	3.314
-11.28242	7.085086	-2.0	0.0	-1.5	3.313
-11.307858	7.090918	-2.0	0.0	-1.0	3.314
-11.316336	7.096749	-2.0	0.0	-0.5	3.315
-11.327639999999999	7.102580000000001	-2.0	0.0	0.0	3.315
-11.324814	7.1054949999999995	-2.0	0.0	0.5	3.316
-11.321988000000001	7.1054949999999995	-2.0	0.0	1.0	3.316
-11.31351	7.108411	-2.0	0.0	1.5	3.314
-11.310684	7.108411	-2.0	0.0	2.0	3.311
-11.310684	7.108411	-1.5	0.0	-2.0	3.308
-11.31351	7.108411	-1.5	0.0	-1.5	3.309
-11.285246	7.102580000000001	-1.5	0.0	-1.0	3.311
-11.251323	7.085086	-1.5	0.0	-0.5	3.31
-11.225875	7.070508	-1.5	0.0	0.0	3.308
-11.231530000000001	7.055928	-1.5	0.0	0.5	3.305
-11.237185	7.058844000000001	-1.5	0.0	1.0	3.307
-11.251323	7.058844000000001	-1.5	0.0	1.5	3.311
-11.262630999999999	7.058844000000001	-1.5	0.0	2.0	3.314
-11.25415	7.058844000000001	-1.0	0.0	-2.0	3.316
-11.237185	7.070508	-1.0	0.0	-1.5	3.316
-11.220219	7.082171	-1.0	0.0	-1.0	3.316
-11.223047	7.090918	-1.0	0.0	-0.5	3.316
-11.217391000000001	7.082171	-1.0	0.0	0.0	3.316
-11.211735000000001	7.070508	-1.0	0.0	0.5	3.315
-11.20325	7.067592	-1.0	0.0	1.0	3.314
-11.20325	7.067592	-1.0	0.0	1.5	3.316
-11.20325	7.067592	-1.0	0.0	2.0	3.318
-11.208907	7.073423000000001	-0.5	0.0	-2.0	3.321
-11.217391000000001	7.079255000000001	-0.5	0.0	-1.5	3.322
-11.225875	7.0880019999999995	-0.5	0.0	-1.0	3.322
-11.225875	7.076339	-0.5	0.0	-0.5	3.325
-11.225875	7.058844000000001	-0.5	0.0	0.0	3.327
-11.217391000000001	7.044264	-0.5	0.0	0.5	3.33
-11.211735000000001	7.044264	-0.5	0.0	1.0	3.329
-11.194765	7.047180000000001	-0.5	0.0	1.5	3.329
-11.18628	7.070508	-0.5	0.0	2.0	3.329
-11.194765	7.0880019999999995	0.0	0.0	-2.0	3.328
-11.208907	7.1054949999999995	0.0	0.0	-1.5	3.328
-11.237185	7.111326	0.0	0.0	-1.0	3.327
-11.25415	7.111326	0.0	0.0	-0.5	3.328
-11.279592999999998	7.114241000000001	0.0	0.0	0.0	3.328
-11.288072999999999	7.114241000000001	0.0	0.0	0.5	3.328
-11.259803999999999	7.111326	0.0	0.0	1.0	3.328
-11.223047	7.099664	0.0	0.0	1.5	3.327
-11.206078999999999	7.093833	0.0	0.0	2.0	3.324
-11.231530000000001	7.093833	0.5	0.0	-2.0	3.321
-11.25415	7.085086	0.5	0.0	-1.5	3.319
-11.251323	7.076339	0.5	0.0	-1.0	3.319
-11.251323	7.070508	0.5	0.0	-0.5	3.321
-11.25415	7.064676	0.5	0.0	0.0	3.322
-11.256977000000001	7.047180000000001	0.5	0.0	0.5	3.324
-11.248495	7.029683	0.5	0.0	1.0	3.327
-11.237185	7.0238510000000005	0.5	0.0	1.5	3.328
-11.223047	7.020934	0.5	0.0	2.0	3.328
-11.214563	7.0238510000000005	1.0	0.0	-2.0	3.327
-11.206078999999999	7.0326	1.0	0.0	-1.5	3.325
-11.200422	7.041348	1.0	0.0	-1.0	3.321
-11.200422	7.053012000000001	1.0	0.0	-0.5	3.318
-11.197594	7.06176	1.0	0.0	0.0	3.313
-11.20325	7.058844000000001	1.0	0.0	0.5	3.312
-11.211735000000001	7.050096	1.0	0.0	1.0	3.313
-11.208907	7.038432	1.0	0.0	1.5	3.315
-11.200422	7.038432	1.0	0.0	2.0	3.316
-11.191937	7.026767	1.5	0.0	-2.0	3.314
-11.197594	7.012185	1.5	0.0	-1.5	3.313
-11.206078999999999	7.003436000000001	1.5	0.0	-1.0	3.313
-11.217391000000001	7.012185	1.5	0.0	-0.5	3.314
-11.220219	7.012185	1.5	0.0	0.0	3.314
-11.223047	7.012185	1.5	0.0	0.5	3.315
-11.228702	7.015102	1.5	0.0	1.0	3.315
-11.234358	7.038432	1.5	0.0	1.5	3.315
-11.228702	7.06176	1.5	0.0	2.0	3.314
-11.211735000000001	7.076339	2.0	0.0	-2.0	3.313
-11.194765	7.079255000000001	2.0	0.0	-1.5	3.314
-11.18628	7.067592	2.0	0.0	-1.0	3.315
-11.177794	7.050096	2.0	0.0	-0.5	3.314
-11.169307	7.026767	2.0	0.0	0.0	3.314
-11.157991	7.0180180000000005	2.0	0.0	0.5	3.313
