posx	posy	smh	smd	smv	pupil_size
-14.051685	6.694406	-2.0	0.0	-2.0	6.949
-14.054451	6.6856860000000005	-2.0	0.0	-2.0	6.951
-14.057216	6.679873	-2.0	0.0	-2.0	6.953
-14.059982000000002	6.679873	-2.0	0.0	-2.0	6.955
-14.062748000000001	6.676966	-2.0	0.0	-2.0	6.957
-14.065514000000002	6.674059	-2.0	0.0	-2.0	6.957
-14.068279	6.671152	-2.0	0.0	-2.0	6.958
-14.068279	6.679873	-2.0	0.0	-2.0	6.958
-14.068279	6.6915	-2.0	0.0	-2.0	6.958
-14.068279	6.697313	-2.0	0.0	-2.0	6.958
-14.071045000000002	6.688592999999999	-2.0	0.0	-2.0	6.961
-14.068279	6.68278	-2.0	0.0	-2.0	6.964
-14.062748000000001	6.679873	-2.0	0.0	-2.0	6.968
-14.057216	6.679873	-2.0	0.0	-2.0	6.969
-14.051685	6.676966	-2.0	0.0	-2.0	6.97
-14.051685	6.676966	-2.0	0.0	-2.0	6.97
-14.051685	6.679873	-2.0	0.0	-2.0	6.971
-14.054451	6.68278	-2.0	0.0	-2.0	6.97
-14.054451	6.68278	-2.0	0.0	-2.0	6.971
-14.054451	6.68278	-2.0	0.0	-2.0	6.974
-14.057216	6.679873	-2.0	0.0	-2.0	6.977
-14.062748000000001	6.676966	-2.0	0.0	-2.0	6.978
-14.068279	6.674059	-2.0	0.0	-2.0	6.976
-14.059982000000002	6.671152	-2.0	0.0	-2.0	6.974
-14.051685	6.671152	-2.0	0.0	-2.0	6.976
-14.043387	6.671152	-2.0	0.0	-2.0	6.979
-14.04062	6.674059	-2.0	0.0	-2.0	6.982
-14.04062	6.676966	-2.0	0.0	-2.0	6.983
-14.043387	6.679873	-2.0	0.0	-2.0	6.983
-14.046153	6.674059	-2.0	0.0	-2.0	6.984
-14.048919	6.668245	-2.0	0.0	-2.0	6.985
-14.048919	6.659525	-2.0	0.0	-2.0	6.987
-14.046153	6.659525	-2.0	0.0	-2.0	6.988
-14.048919	6.659525	-2.0	0.0	-2.0	6.989
-14.062748000000001	6.662432000000001	-2.0	0.0	-2.0	6.99
-14.07381	6.665339	-2.0	0.0	-2.0	6.991
-14.082106	6.668245	-2.0	0.0	-2.0	6.994
-14.079341000000001	6.676966	-2.0	0.0	-2.0	6.995
-14.082106	6.68278	-2.0	0.0	-2.0	6.997
-14.082106	6.6915	-2.0	0.0	-2.0	6.997
-14.079341000000001	6.697313	-2.0	0.0	-2.0	6.998
-14.079341000000001	6.706032	-2.0	0.0	-2.0	6.999
-14.076575	6.714752000000001	-2.0	0.0	-2.0	7.001
-14.082106	6.714752000000001	-2.0	0.0	-2.0	7.001
-14.084871	6.708939	-2.0	0.0	-2.0	7.001
-14.079341000000001	6.703125999999999	-2.0	0.0	-2.0	7.002
-14.071045000000002	6.700219000000001	-2.0	0.0	-2.0	7.002
-14.062748000000001	6.700219000000001	-2.0	0.0	-2.0	7.002
-14.059982000000002	6.700219000000001	-2.0	0.0	-2.0	7.002
-14.057216	6.700219000000001	-2.0	0.0	-2.0	7.003
-14.051685	6.700219000000001	-2.0	0.0	-2.0	7.004
-14.057216	6.700219000000001	-2.0	0.0	-2.0	7.004
-14.062748000000001	6.700219000000001	-2.0	0.0	-2.0	7.005
-14.068279	6.703125999999999	-2.0	0.0	-2.0	7.008
-14.068279	6.711844999999999	-2.0	0.0	-2.0	7.011
-14.065514000000002	6.7205639999999995	-2.0	0.0	-2.0	7.014
-14.059982000000002	6.732189	-2.0	0.0	-2.0	7.015
-14.054451	6.735094999999999	-2.0	0.0	-2.0	7.015
-14.051685	6.732189	-2.0	0.0	-2.0	7.015
-14.043387	6.729283000000001	-2.0	0.0	-2.0	7.016
-14.035088	6.72347	-2.0	0.0	-2.0	7.015
-14.029554999999998	6.72347	-2.0	0.0	-2.0	7.015
-14.029554999999998	6.7205639999999995	-2.0	0.0	-2.0	7.015
-14.029554999999998	6.7205639999999995	-2.0	0.0	-2.0	7.017
-14.029554999999998	6.72347	-2.0	0.0	-2.0	7.018
-14.029554999999998	6.72347	-2.0	0.0	-2.0	7.018
-14.026789	6.72347	-2.0	0.0	-2.0	7.02
-14.026789	6.726377	-2.0	0.0	-2.0	7.023
-14.026789	6.726377	-2.0	0.0	-2.0	7.026
-14.021254999999998	6.726377	-2.0	0.0	-2.0	7.027
-14.018489	6.726377	-2.0	0.0	-2.0	7.026
-14.012954999999998	6.72347	-2.0	0.0	-2.0	7.025
-14.010188000000001	6.7205639999999995	-2.0	0.0	-2.0	7.024
-14.007420999999999	6.717658	-2.0	0.0	-2.0	7.024
-14.004654	6.711844999999999	-2.0	0.0	-2.0	7.026
-13.996353	6.708939	-2.0	0.0	-2.0	7.03
-13.990817999999999	6.708939	-2.0	0.0	-2.0	7.035
-13.990817999999999	6.708939	-2.0	0.0	-2.0	7.038
-13.993585000000001	6.711844999999999	-2.0	0.0	-2.0	7.038
-13.993585000000001	6.714752000000001	-2.0	0.0	-2.0	7.036
-13.990817999999999	6.7205639999999995	-2.0	0.0	-2.0	7.035
-13.990817999999999	6.72347	-2.0	0.0	-2.0	7.036
-13.990817999999999	6.711844999999999	-2.0	0.0	-2.0	7.037
-13.990817999999999	6.700219000000001	-2.0	0.0	-2.0	7.038
-13.990817999999999	6.688592999999999	-2.0	0.0	-2.0	7.038
-13.982516	6.688592999999999	-2.0	0.0	-2.0	7.039
-13.971445000000001	6.688592999999999	-2.0	0.0	-2.0	7.04
-13.965909	6.68278	-2.0	0.0	-2.0	7.041
-13.965909	6.679873	-2.0	0.0	-2.0	7.042
-13.968677	6.676966	-2.0	0.0	-2.0	7.043
-13.965909	6.676966	-2.0	0.0	-2.0	7.043
-13.957604000000002	6.676966	-2.0	0.0	-2.0	7.043
-13.946531	6.674059	-2.0	0.0	-2.0	7.043
-13.943763	6.674059	-2.0	0.0	-2.0	7.042
-13.9493	6.674059	-2.0	0.0	-2.0	7.042
-13.954835999999998	6.676966	-2.0	0.0	-2.0	7.043
-13.943763	6.674059	-2.0	0.0	-2.0	7.044
-13.932688	6.674059	-2.0	0.0	-2.0	7.046
-13.92715	6.674059	-2.0	0.0	-2.0	7.047
-13.929919	6.674059	-2.0	0.0	-2.0	7.048
-13.929919	6.674059	-2.0	0.0	-2.0	7.048
-13.92715	6.674059	-2.0	0.0	-2.0	7.049
-13.92715	6.671152	-2.0	0.0	-2.0	7.051
-13.92715	6.671152	-2.0	0.0	-2.0	7.05
-13.929919	6.674059	-2.0	0.0	-2.0	7.048
-13.932688	6.668245	-2.0	0.0	-2.0	7.045
-13.932688	6.662432000000001	-2.0	0.0	-2.0	7.045
-13.932688	6.656617999999999	-2.0	0.0	-2.0	7.045
-13.932688	6.659525	-2.0	0.0	-2.0	7.046
-13.932688	6.671152	-2.0	0.0	-2.0	7.046
-13.935457000000001	6.679873	-2.0	0.0	-2.0	7.047
-13.935457000000001	6.6856860000000005	-2.0	0.0	-2.0	7.049
-13.924381	6.6856860000000005	-2.0	0.0	-2.0	7.052
-13.913305	6.68278	-2.0	0.0	-2.0	7.055
-13.902226999999998	6.679873	-2.0	0.0	-2.0	7.056
-13.902226999999998	6.68278	-2.0	0.0	-2.0	7.057
-13.902226999999998	6.68278	-2.0	0.0	-2.0	7.058
-13.902226999999998	6.688592999999999	-2.0	0.0	-2.0	7.059
-13.902226999999998	6.694406	-2.0	0.0	-2.0	7.059
-13.902226999999998	6.703125999999999	-2.0	0.0	-2.0	7.059
-13.907766	6.706032	-2.0	0.0	-2.0	7.059
-13.910535000000001	6.706032	-2.0	0.0	-2.0	7.059
-13.910535000000001	6.703125999999999	-2.0	0.0	-2.0	7.06
-13.918842999999999	6.703125999999999	-2.0	0.0	-2.0	7.062
-13.92715	6.706032	-2.0	0.0	-2.0	7.063
-13.935457000000001	6.706032	-2.0	0.0	-2.0	7.064
-13.932688	6.706032	-2.0	0.0	-2.0	7.063
-13.929919	6.703125999999999	-2.0	0.0	-2.0	7.062
-13.92715	6.703125999999999	-2.0	0.0	-2.0	7.061
-13.92715	6.703125999999999	-2.0	0.0	-2.0	7.062
-13.92715	6.706032	-2.0	0.0	-2.0	7.065
-13.932688	6.711844999999999	-2.0	0.0	-2.0	7.067
-13.938225	6.714752000000001	-2.0	0.0	-2.0	7.07
-13.943763	6.714752000000001	-2.0	0.0	-2.0	7.071
-13.943763	6.711844999999999	-2.0	0.0	-2.0	7.071
-13.943763	6.706032	-2.0	0.0	-2.0	7.07
-13.946531	6.703125999999999	-2.0	0.0	-2.0	7.072
-13.9493	6.703125999999999	-2.0	0.0	-2.0	7.073
-13.943763	6.708939	-2.0	0.0	-2.0	7.074
-13.935457000000001	6.714752000000001	-2.0	0.0	-2.0	7.073
-13.92715	6.711844999999999	-2.0	0.0	-2.0	7.073
-13.921612	6.706032	-2.0	0.0	-2.0	7.073
-13.910535000000001	6.706032	-2.0	0.0	-2.0	7.076
-13.899458	6.708939	-2.0	0.0	-2.0	7.078
-13.896688000000001	6.706032	-2.0	0.0	-2.0	7.081
-13.899458	6.700219000000001	-2.0	0.0	-2.0	7.081
-13.902226999999998	6.697313	-2.0	0.0	-2.0	7.082
-13.902226999999998	6.703125999999999	-2.0	0.0	-2.0	7.082
-13.899458	6.706032	-2.0	0.0	-2.0	7.082
-13.893918	6.706032	-2.0	0.0	-2.0	7.08
-13.888379	6.708939	-2.0	0.0	-2.0	7.078
-13.885609	6.714752000000001	-2.0	0.0	-2.0	7.077
-13.882839	6.714752000000001	-2.0	0.0	-2.0	7.077
-13.877298999999999	6.711844999999999	-2.0	0.0	-2.0	7.079
-13.866218	6.711844999999999	-2.0	0.0	-2.0	7.083
-13.852364999999999	6.714752000000001	-2.0	0.0	-2.0	7.088
-13.841282000000001	6.711844999999999	-2.0	0.0	-2.0	7.086
-13.841282000000001	6.711844999999999	-2.0	0.0	-2.0	7.082
-13.846823	6.708939	-2.0	0.0	-2.0	7.077
-13.849594	6.708939	-2.0	0.0	-2.0	7.076
-13.846823	6.714752000000001	-2.0	0.0	-2.0	7.077
-13.838510999999999	6.717658	-2.0	0.0	-2.0	7.078
-13.827426	6.714752000000001	-2.0	0.0	-2.0	7.079
-13.819111999999999	6.706032	-2.0	0.0	-2.0	7.078
-13.81634	6.700219000000001	-2.0	0.0	-2.0	7.077
-13.813568	6.703125999999999	-2.0	0.0	-2.0	7.076
