	posx	posy	smh	smd	smv	pupil_size	sr_0	sr_1	sr_2	sr_3	sr_4	sr_5	sr_6	sr_7	sr_8	sr_9	sr_10	sr_11	sr_12	sr_13	sr_14
0	8.280374	-5.204898999999998	-2.0	0.0	-2.0	3.463	0.14932654067994403	0.246157524054719	0.2667538988663008	0.24342976709977515	0.1677421798946066	0.21045172330349227	0.2829442271971434	0.25273625608004024	0.27285502345723384	0.18739883066692056	0.2527371885503428	0.31037186218138046	0.328469697869401	0.2876652523464134	0.2251878698428627
1	8.280374	-5.204898999999998	-2.0	0.0	-1.5	3.46	0.1477200611248748	0.24775301155666699	0.2768584023544904	0.24677297620522512	0.165975203156169	0.20545450183368028	0.28154899013413626	0.2491497464350934	0.2708308140214166	0.1854133273630764	0.24825861527153642	0.30601240212578157	0.323948023684241	0.28232127632133674	0.220018525785826
2	8.280374	-5.201989	-2.0	0.0	-1.0	3.458	0.1457924043810338	0.2466455355130426	0.28410595840147157	0.24926438569509746	0.1641441142725804	0.2004010812469475	0.28033023735604223	0.24714918428885738	0.26947713107194754	0.18488853099398694	0.24363893269430636	0.3009116951580326	0.31840848677300027	0.2766688268034012	0.2153466911882302
3	8.286131	-5.228177	-2.0	0.0	-0.5	3.4560000000000004	0.1450100548753644	0.24376691997763908	0.2892769696711926	0.25180941456983674	0.16183219558377332	0.19514970313408875	0.2798752768907691	0.2472742270268701	0.2692453575509991	0.1840799719745848	0.2383888397689906	0.2951162294465371	0.31090605894831846	0.2706022103813298	0.21079585547860968
4	8.289009	-5.254363	-2.0	0.0	0.0	3.458	0.14427910906859007	0.23949202228672878	0.2929587776483393	0.25457971846632704	0.16004948972845148	0.18941355081498049	0.27939064916277956	0.24932049558762093	0.26967046845558307	0.18382414888956658	0.23276700512106385	0.28836275041998677	0.30054030181911917	0.26358014561668297	0.20589568429333124
5	8.294765	-5.286365	-2.0	0.0	0.5	3.4589999999999996	0.14459483020030836	0.2343236425179676	0.2939882527195723	0.2565656671909905	0.15736169755248777	0.18363668902953512	0.27923474501035955	0.25277514554272285	0.27022610390304597	0.18271819013326698	0.22664150202968839	0.28081158602875883	0.28611154247602044	0.2558815889061151	0.20089990227205207
6	8.303399	-5.289274	-2.0	0.0	1.0	3.4610000000000003	0.14594519152793348	0.22884531927821503	0.2935226243424666	0.258559435215174	0.1544964586543697	0.17827806058722226	0.2796401859821225	0.2583987533293902	0.27227067504932057	0.18294745409156635	0.2207447096330702	0.2723646879193961	0.2702570258193466	0.24927760278402902	0.1969396812706286
7	8.309154	-5.280547	-2.0	0.0	1.5	3.4619999999999997	0.14868978897429844	0.22353701256692168	0.291834453966615	0.26117059969872897	0.15281651856494485	0.17309374512939613	0.27984828453949967	0.2652187530555438	0.27450487730873385	0.1834043705124632	0.2145923435748431	0.2624421939937471	0.2536913852311518	0.24292327120318166	0.19337695094277157
8	8.317788	-5.260182	-2.0	0.0	2.0	3.46	0.15085070300962788	0.21825059443501912	0.29007776984196404	0.26441837253028483	0.1506431047872765	0.16722673635079235	0.2804812689096889	0.27408112687186165	0.2776607194249698	0.1829399015659683	0.20729463993470001	0.25191108998673806	0.23878440957667968	0.23769579506229158	0.18922130232457238
9	8.323542999999999	-5.228177	-1.5	0.0	-2.0	3.457	0.14782883347542009	0.24284049407732075	0.2662151738381435	0.2441188871902605	0.16697445620034176	0.20747828853795705	0.27392553485456583	0.2535181490111649	0.27557828420007685	0.1891469516314498	0.25008030495606803	0.3093090528255648	0.3286615696144657	0.28614508692664675	0.22837274038626765
