	posx	posy	smh	smr	smv	pupil_size	sr_0	sr_1	sr_2	sr_3	sr_4	sr_5	sr_6	sr_7	sr_8	sr_9	sr_10	sr_11	sr_12	sr_13	sr_14
12	-7.0767	9.6444	0	0	0	3.06	0.143412741246	0.208833195836	0.230848001909	0.215964847875	0.157074016917	0.190885196178	0.280301385817	0.284657486382	0.263995738831	0.188927177572	0.231256954172	0.299218783725	0.329092580711	0.264100955303	0.220429755099
13	-7.0622	9.6415	0	0	0	3.0588	0.142719121436	0.208749385447	0.231272992552	0.216373275559	0.156951013756	0.190358754931	0.28022011348	0.284868366191	0.264264258736	0.188661151972	0.230537370231	0.299090981444	0.329059746131	0.263897353722	0.219834953548
14	-7.0738	9.6415	0	0	0	3.0588	0.143249100146	0.208481480092	0.231137282039	0.216552886501	0.157380971943	0.190524486545	0.280135073725	0.284787426601	0.264331757387	0.189361904633	0.230883679447	0.299037191479	0.329162627248	0.264165260235	0.220326094877
15	-7.1056	9.6243	0	0	0	3.0611	0.143113478303	0.208948599206	0.231494068083	0.216701583389	0.157196228395	0.190372318106	0.280258675614	0.284825466687	0.264194754901	0.188993363635	0.230171774815	0.299104282613	0.32917336775	0.263989842857	0.219960864214
16	-7.1345	9.6129	0	0	0	3.0634	0.143497275626	0.208989516123	0.231220169675	0.216358012255	0.157579460141	0.190850550693	0.280279165734	0.284696066734	0.26405058024	0.189494822337	0.231506911161	0.299195084349	0.32909352788	0.264081156947	0.220633895274
17	-7.149	9.6043	0	0	0	3.0622	0.142810610155	0.20888359303	0.231447666409	0.216386714899	0.156997243193	0.190332749693	0.28026498278	0.284833570367	0.263874098408	0.188596635297	0.230653771382	0.299006345475	0.32909031864	0.264081971087	0.219948251379
18	-7.1259	9.5842	0	0	0	3.06	0.143316681131	0.208966018053	0.231752369014	0.21676050898	0.157435853776	0.190312307786	0.28006325519	0.284716386848	0.264102996215	0.189008722967	0.230511273155	0.298981087544	0.329094362438	0.264376605129	0.220684589691
19	-7.094	9.5613	0	0	0	3.0611	0.143194929433	0.20921017911	0.2319639169	0.216783746522	0.157032839265	0.190450212449	0.280289926959	0.284648763729	0.264049485723	0.1886719272	0.230750160578	0.299199487884	0.329224047832	0.264340390899	0.220392470344
20	-7.0738	9.5412	0	0	0	3.0622	0.142738187102	0.208874665076	0.231435848889	0.216236704368	0.156564102152	0.190689854462	0.280310470155	0.284620665256	0.264108731641	0.188655881623	0.230724124006	0.299166665554	0.329224070326	0.264142221945	0.220049136654
21	-7.0853	9.5384	0	0	0	3.0645	0.14287574782	0.208745958054	0.231687194536	0.216873703171	0.157524258896	0.190400255151	0.280022622966	0.284331965065	0.264068481585	0.189017132539	0.230546353859	0.29908895276	0.329013590407	0.263987175945	0.22014063681
22	-7.1027	9.5441	0	0	0	3.0656	0.14298863515	0.209000287085	0.231784682501	0.216715110637	0.157072127758	0.190360765697	0.280212501881	0.284587348653	0.263957645421	0.188694277099	0.230615130126	0.299141279643	0.329112720215	0.264149723416	0.22016374619
23	-7.1201	9.5556	0	0	0	3.0667	0.143169645874	0.208780084484	0.231317937415	0.216361616684	0.157025431126	0.190592736175	0.280127298208	0.28444123151	0.263811436557	0.188904125403	0.231063041317	0.299066237171	0.329081705233	0.264245119503	0.220554345568
24	-7.1085	9.5613	0	0	0	3.0656	0.14295908369	0.209002606955	0.231592533542	0.216468804266	0.15700283772	0.190195549156	0.280127096564	0.284479175514	0.263685027218	0.188430323537	0.230427265849	0.299111864312	0.329262266462	0.26404460277	0.219962212579
25	-7.0998	9.5642	0	0	0	3.0611	0.143227662175	0.208946268596	0.231090331875	0.216172117672	0.157354646409	0.19073891814	0.280257297683	0.284430682	0.263837622823	0.189104427927	0.231033905881	0.29913216591	0.329041688051	0.263911782797	0.220144508611
26	-7.0998	9.5642	0	0	0	3.0577	0.143328178102	0.209449787933	0.232108180642	0.21694815077	0.157322600177	0.190671699594	0.280294028734	0.284728029228	0.264228845941	0.189109475054	0.230882532003	0.299125999887	0.329147908166	0.264277577489	0.220530111317
27	-7.1085	9.5699	0	0	0	3.06	0.143684038375	0.20939835985	0.231318316988	0.216311638716	0.157298694866	0.190701900531	0.280355377766	0.284554960616	0.263934122476	0.189069432562	0.230906380029	0.299082861038	0.329019739798	0.263918992995	0.220412650683
28	-7.1143	9.5728	0	0	0	3.0622	0.143414526202	0.209072158723	0.231457429605	0.216423075685	0.157086168454	0.191049904694	0.280223771743	0.284618176748	0.263988472464	0.18894262794	0.231053829686	0.299109966684	0.329144542365	0.264430500327	0.220831505092
29	-7.1085	9.5728	0	0	0	3.0645	0.143299620079	0.208821523058	0.23130305023	0.21668482188	0.15754813215	0.190913837139	0.280312289207	0.284582197325	0.26439123293	0.189458146272	0.230824285956	0.298916197947	0.329086014584	0.264446269324	0.2208226078
30	-7.1143	9.5613	0	0	0	3.0634	0.143026864247	0.208844515618	0.231576811188	0.216716368752	0.157258750007	0.190537411089	0.280115308959	0.284457634246	0.263889286445	0.188764949289	0.230682988621	0.299014881864	0.329108680467	0.264076842927	0.220110813453
31	-7.1201	9.5556	0	0	0	3.0622	0.143455762186	0.209020894896	0.231357466008	0.216428545563	0.157292917815	0.190783473843	0.280253052899	0.284589509758	0.264109464065	0.189440191638	0.230799635145	0.299026569453	0.329053454522	0.264110864911	0.220560258364
32	-7.1201	9.5498	0	0	0	3.0622	0.143136291366	0.208824021641	0.231369218193	0.216396324518	0.157178365174	0.191154814911	0.280406111117	0.284656039322	0.264398335356	0.189741198589	0.230919081833	0.299014166735	0.329134723647	0.264340458029	0.22086861029
33	-7.1056	9.547	0	0	0	3.0634	0.14321446415	0.208988239995	0.231296970157	0.216256298337	0.156906529962	0.190977064993	0.280371989871	0.284365742237	0.263772468522	0.188850671887	0.23122962503	0.299350340807	0.329091626989	0.26442480976	0.221055469861
34	-7.094	9.547	0	0	0	3.0634	0.143551228282	0.209197322381	0.231399923415	0.216376080237	0.157245260185	0.190929057459	0.280397495118	0.28433579605	0.263913377963	0.189272719688	0.231088094989	0.299252043891	0.329068564846	0.264169175874	0.220719150755
35	-7.0824	9.547	0	0	0	3.0622	0.142864600804	0.208861118403	0.231463725245	0.216144143847	0.156769435849	0.190665807158	0.280398736008	0.284568857346	0.264144124435	0.189039198654	0.230827070234	0.299317998657	0.329207019994	0.264289923072	0.220298741895
36	-7.0796	9.5498	0	0	0	3.0622	0.143299692627	0.208850351133	0.231472324649	0.216650185032	0.157382223566	0.19055447149	0.280144316033	0.284361373966	0.263825824694	0.188849947324	0.230600525682	0.298916718708	0.329053797261	0.263869914678	0.220111912393
37	-7.0767	9.5527	0	0	0	3.0611	0.143606182052	0.209017599242	0.231563986669	0.21699108092	0.157622822747	0.190871631325	0.280177954912	0.284408579951	0.264143761729	0.189447920078	0.231285042954	0.299160616735	0.329014900129	0.264136090782	0.220701333815
38	-7.0796	9.5556	0	0	0	3.0611	0.143072326081	0.208954943134	0.231701105322	0.216776436858	0.15742445237	0.190756732002	0.280265979592	0.284545460891	0.264277519593	0.189369534942	0.230795906336	0.299089905568	0.329117471672	0.264214270996	0.220466623356
39	-7.0767	9.5556	0	0	0	3.06	0.143528338889	0.209051354162	0.231374807433	0.216395228226	0.15723367967	0.191131293613	0.280408318759	0.28454238019	0.26422818689	0.189555162808	0.231070115112	0.29918120223	0.329031773381	0.264098955604	0.220723384691
40	-7.0738	9.5527	0	0	0	3.0588	0.143048184366	0.208657715278	0.231173284487	0.216156622328	0.156919618878	0.190899972629	0.280328475255	0.284489616102	0.264169129901	0.189560061735	0.231088528369	0.299248643009	0.329195476564	0.264381041462	0.220898054426
41	-7.0853	9.5441	0	0	0	3.0588	0.142928709431	0.208637704725	0.231553571237	0.216706420939	0.157499503615	0.190619486759	0.280088063924	0.28448501881	0.2641105929	0.188891866325	0.230657686983	0.298979724588	0.329012881791	0.2639850915	0.220103769299
42	-7.1114	9.524	0	0	0	3.0611	0.143394275516	0.209032754254	0.231562872268	0.216396810381	0.157203845752	0.190586486604	0.28004036004	0.284221268942	0.263733547182	0.188762600407	0.23075031047	0.298843896368	0.329055370405	0.26390739637	0.220042066577
43	-7.1345	9.5068	0	0	0	3.0634	0.143232943955	0.209068928032	0.231738382836	0.216789254516	0.157470700999	0.190883943204	0.280274786039	0.284377450446	0.264005092323	0.189291765674	0.230788058096	0.299058468463	0.329017133198	0.264106401863	0.220414019522
44	-7.1403	9.5126	0	0	0	3.0645	0.1434475511	0.209431934858	0.232092254742	0.21712018901	0.157782154653	0.190518604104	0.280147549939	0.284540291231	0.264112960922	0.18933720794	0.230938654101	0.298967286438	0.329070986293	0.264477840391	0.22084370031
45	-7.1374	9.5298	0	0	0	3.0622	0.14312151187	0.209078099469	0.231896161054	0.216874770969	0.157510615613	0.190436562248	0.280158747783	0.284492128005	0.263821265096	0.189098969941	0.230455744251	0.298960973053	0.329081070051	0.264041201603	0.220076083317
46	-7.1345	9.5527	0	0	0	3.06	0.143272064257	0.208915097006	0.231529765427	0.216734648979	0.157339752233	0.190361672546	0.280155021569	0.284486794129	0.263845497169	0.188854250059	0.2304018494	0.298856626651	0.329004009353	0.263937768508	0.22003320011
47	-7.1345	9.5584	0	0	0	3.06	0.143357157441	0.209045318232	0.2315736302	0.216485294828	0.157342423619	0.190603120023	0.280129923011	0.28448471355	0.263842747427	0.189100702712	0.230900326395	0.299082821267	0.329076524597	0.264107568947	0.220566868827
48	-7.1288	9.5527	0	0	0	3.06	0.143256781521	0.208997849717	0.231151595642	0.216143107152	0.157204824939	0.191016912138	0.280449640026	0.284569059251	0.263982583517	0.189262673431	0.231157784887	0.299167735815	0.329078641237	0.264211753744	0.220605501117
49	-7.123	9.5384	0	0	0	3.0611	0.143388153456	0.209245804381	0.23194572688	0.217040224037	0.157516178003	0.190590488125	0.280234560378	0.284768830853	0.26426844392	0.189237754305	0.230614846369	0.299038375529	0.329255609724	0.264516558304	0.220630660618
50	-7.1201	9.5298	0	0	0	3.0611	0.143393458902	0.20884539383	0.231551781842	0.216530357792	0.15712254575	0.190760835376	0.280229761017	0.284309176839	0.263747318506	0.188930781164	0.230993815	0.299044184293	0.329015712512	0.264031627366	0.220419534667
51	-7.123	9.5326	0	0	0	3.0611	0.143063279395	0.2091043354	0.231802142391	0.216912813701	0.157296828535	0.190535295546	0.28019686093	0.284469044599	0.264118855763	0.189141603239	0.230632406349	0.299090231532	0.32908525323	0.264341358423	0.220629497155
52	-7.1259	9.5384	0	0	0	3.06	0.143270311995	0.209105389961	0.23171430983	0.216765508135	0.157505256418	0.190903330703	0.280289735598	0.284644551285	0.264117686609	0.189275503413	0.230933116442	0.29921629027	0.329187151392	0.264325041588	0.220684418285
53	-7.1259	9.5498	0	0	0	3.06	0.142963431938	0.208954690289	0.2317379912	0.216617593886	0.157095463885	0.190608886038	0.280216826132	0.284745158893	0.264001602107	0.188926191088	0.230802013511	0.299003229672	0.329133662417	0.264344689333	0.220586758788
54	-7.1288	9.5613	0	0	0	3.0634	0.14391062857	0.209221727873	0.231302246671	0.216562474874	0.157555430869	0.190937406826	0.280301690821	0.284333487782	0.263828839479	0.189075764359	0.230785675209	0.29906816011	0.328995446118	0.263953471297	0.22046852518
55	-7.1345	9.5556	0	0	0	3.0667	0.143340565936	0.208942166722	0.231157601533	0.215973668478	0.15710395007	0.190726173713	0.280174067659	0.28436545747	0.263656879828	0.189086836551	0.231265137518	0.299097691022	0.32899979622	0.263860667678	0.220118142916
56	-7.1345	9.5412	0	0	0	3.0713	0.143559167901	0.209088481717	0.231187068309	0.21628608507	0.15707913469	0.190712073895	0.280144010599	0.284279226698	0.263706327641	0.188722548019	0.230877213026	0.29897800673	0.329001407001	0.263822320767	0.220155087878
57	-7.1345	9.5269	0	0	0	3.0724	0.143297187241	0.20885741814	0.231120276414	0.21624971074	0.157122868042	0.19096765979	0.280387398588	0.284287371808	0.26386825271	0.189271457644	0.230899138247	0.299135671286	0.329051933979	0.264125942957	0.22054127378
58	-7.1288	9.5269	0	0	0	3.069	0.143069790481	0.208885411661	0.231312778236	0.216245131219	0.156899696422	0.190734675986	0.280213763648	0.284230103013	0.26368689377	0.188956661133	0.231220766234	0.299145914169	0.329082086888	0.264504177585	0.221122207241
59	-7.1316	9.5269	0	0	0	3.0656	0.14292451169	0.209177232662	0.23200123454	0.216878068488	0.157479302443	0.190417088031	0.280101185931	0.284492651804	0.263798136301	0.188684354252	0.230322686562	0.298911678951	0.328990717491	0.263849092848	0.21987246556
60	-7.1316	9.5269	0	0	0	3.0634	0.143109030594	0.209062803058	0.231895384526	0.216825173324	0.157377576913	0.19067134237	0.280258331186	0.284467291061	0.263948991272	0.189268928013	0.230614113829	0.299003320681	0.329173399163	0.26425301431	0.220476032801
61	-7.1316	9.5298	0	0	0	3.0634	0.143297594146	0.2091907787	0.231777598613	0.216764954714	0.157620155527	0.190674135484	0.280401179892	0.284700334571	0.264223094631	0.18926396494	0.230647699369	0.299203891208	0.329201220233	0.264625397198	0.220942947619
62	-7.1316	9.524	0	0	0	3.0645	0.143392736964	0.209729656747	0.232283095987	0.216985715934	0.157245973752	0.190443747715	0.280379560791	0.284626980376	0.264056444327	0.188981106425	0.230592322377	0.299015710172	0.329143116782	0.264428268613	0.220530690345
63	-7.1288	9.5154	0	0	0	3.0634	0.14321517974	0.208865366726	0.231448183858	0.216477564379	0.156837256462	0.190583548312	0.280125352495	0.284395563778	0.263793392629	0.188738475543	0.231099007248	0.299210740302	0.32913405171	0.26453153727	0.221013726042
64	-7.1259	9.5126	0	0	0	3.0634	0.142896512826	0.209084401516	0.23175072947	0.216442869622	0.156863863992	0.190292297305	0.280192388916	0.284428821482	0.263770419194	0.188572718445	0.230782462756	0.299210254749	0.329173608369	0.264476850926	0.220592557562
65	-7.1288	9.5183	0	0	0	3.0656	0.142769580763	0.208979729151	0.231633722068	0.216107518705	0.156522663878	0.190194997406	0.280103642785	0.284381488401	0.26351925395	0.188459796615	0.231042962705	0.299341624712	0.329249892493	0.264324178737	0.220244178371
66	-7.1345	9.524	0	0	0	3.069	0.142976415883	0.209071560369	0.231667513679	0.216242537678	0.156854063379	0.190389860792	0.280199504213	0.284471258842	0.263701660622	0.188496666637	0.230622924606	0.299085914331	0.329262260764	0.264380750699	0.220486088159
67	-7.1316	9.524	0	0	0	3.0701	0.143060933505	0.208766619546	0.231227735989	0.216419305412	0.15731322252	0.190513821176	0.280069615129	0.284272172242	0.263832257256	0.189224840308	0.231008208866	0.29914867806	0.329066204764	0.263913648764	0.220261270853
68	-7.1172	9.524	0	0	0	3.0701	0.142863141518	0.208864174046	0.231801077175	0.216803931198	0.157347197213	0.190571661148	0.280114105955	0.284341612438	0.26384143544	0.188732576051	0.230495398133	0.298954690343	0.329048542478	0.263951992437	0.219961782988
69	-7.1056	9.5298	0	0	0	3.0701	0.143538667065	0.209095114583	0.231299365157	0.216437500007	0.157400242439	0.190889828211	0.280273615517	0.284364820214	0.264040281583	0.189403295364	0.230914438442	0.299037582874	0.329055571759	0.264084597448	0.220596007004
70	-7.1085	9.5326	0	0	0	3.0701	0.143041108578	0.209007121911	0.231853853216	0.216655093446	0.157213596799	0.190322020155	0.280047134312	0.28433878539	0.263899780902	0.188957448852	0.230771650141	0.299107302206	0.329111004687	0.26419898971	0.220424497229
71	-7.1172	9.5269	0	0	0	3.0713	0.14305927474	0.209029139958	0.231781002554	0.216693348322	0.156964382181	0.190095465319	0.280140428209	0.284327689782	0.263747002673	0.188452800171	0.230488035569	0.299195911839	0.329176779727	0.264254603635	0.220247367156
72	-7.123	9.5154	0	0	0	3.0713	0.143092414175	0.209161077792	0.23186071914	0.216706159629	0.157179834703	0.190961876706	0.280577265953	0.284664231162	0.264181573685	0.189024475247	0.230650206535	0.299289880799	0.329282828746	0.264390005236	0.220477802169
73	-7.123	9.504	0	0	0	3.0701	0.143307673975	0.209130682193	0.232019097816	0.216882109047	0.15725994574	0.190656480355	0.280210655829	0.284417589521	0.263948242438	0.189104801274	0.230893895849	0.299090250637	0.329124037841	0.264217660475	0.220651413112
74	-7.1143	9.504	0	0	0	3.0701	0.143407934955	0.209080771187	0.23133062635	0.216267613291	0.157150205524	0.190506897533	0.280089682307	0.284061269934	0.263592351211	0.188802987817	0.230858975257	0.299056788007	0.328995629248	0.264051405755	0.220502535044
75	-7.1085	9.5011	0	0	0	3.0701	0.143106155029	0.209081651354	0.231768869261	0.216785057044	0.15723727364	0.190505111812	0.280201098424	0.284376317062	0.264051120718	0.18907945773	0.230695862215	0.299089964294	0.329056256224	0.264058236289	0.220263949726
76	-7.1056	9.5126	0	0	0	3.0701	0.143506450698	0.209283747581	0.231554123172	0.216667443945	0.157490046143	0.190840150846	0.280236601436	0.284224032483	0.263711908881	0.189021185885	0.231308741982	0.299250008502	0.329041216463	0.263999063452	0.220508996588
77	-7.0998	9.5212	0	0	0	3.0713	0.143431334327	0.209095735027	0.231507911884	0.216549568366	0.157374413191	0.190956639819	0.280170860542	0.284076702366	0.263651691542	0.188945871593	0.231079878722	0.2992906789	0.328945367098	0.263939386921	0.22055461953
78	-7.1027	9.5384	0	0	0	3.0735	0.143477589936	0.209120446364	0.23158135787	0.216753821292	0.157657945518	0.190632468753	0.28026113779	0.2843351158	0.263979562046	0.189216451767	0.230959091307	0.299086274062	0.329068132379	0.264370533727	0.220834420555
79	-7.1056	9.5384	0	0	0	3.0758	0.143185532437	0.208785602601	0.231312923007	0.216626698033	0.157230636501	0.19080926406	0.280252538717	0.284274706654	0.264003299155	0.189155319587	0.231150337633	0.299251453546	0.329152124183	0.264357656014	0.220768323634
80	-7.1027	9.5384	0	0	0	3.0758	0.143631098076	0.2091410317	0.231249973518	0.216403131926	0.157281310568	0.190809282291	0.280226185895	0.284296035628	0.263909443829	0.189240915809	0.230757646087	0.298950255435	0.329028168792	0.264082790596	0.220542284919
81	-7.094	9.5298	0	0	0	3.0758	0.143204111681	0.208892250419	0.231688701681	0.216530123075	0.157274586979	0.190700250059	0.280256942957	0.284445077651	0.264067590413	0.189207343902	0.230566487362	0.298932192073	0.329101639399	0.264281279927	0.220574830488
82	-7.0911	9.5154	0	0	0	3.0746	0.143097518007	0.208730452668	0.231410274176	0.216470872733	0.156917402636	0.190617009696	0.279989050935	0.284060247916	0.263831413265	0.189014477572	0.230819862828	0.299095212198	0.329087844769	0.264148473223	0.220646223897
83	-7.094	9.504	0	0	0	3.0746	0.143211952425	0.208974557576	0.23149739438	0.216534994509	0.157140522821	0.190839375445	0.280199132271	0.284152695553	0.263779057626	0.189078123692	0.231155091196	0.299159665933	0.329084861183	0.264181118585	0.22056614058
84	-7.1056	9.4925	0	0	0	3.0746	0.143027309502	0.209195801203	0.231988216683	0.216968608351	0.15723073263	0.190373926737	0.280277014307	0.284376181989	0.264093473463	0.189069178717	0.230447508441	0.299007266015	0.329102604125	0.264401850237	0.220629238755
85	-7.1056	9.4868	0	0	0	3.0746	0.143280467913	0.209813441381	0.232353657919	0.216880978227	0.156896927239	0.190579104185	0.280445261537	0.28436425373	0.263899198899	0.188842746562	0.230819556062	0.299238263187	0.329177148353	0.264297108653	0.220352402986
86	-7.1027	9.4839	0	0	0	3.0735	0.1431402014	0.209347373048	0.232070610505	0.216921309958	0.157210668996	0.190537211292	0.280189053284	0.284283229078	0.263968820228	0.189141319396	0.230731566538	0.2991420479	0.329036229059	0.26427556083	0.220592473112
87	-7.0969	9.4954	0	0	0	3.0735	0.143116134896	0.208858055305	0.231415258474	0.216386240669	0.157004481942	0.190923484997	0.28030993976	0.284237076783	0.264061980158	0.189508239041	0.23109226894	0.299032132144	0.329086814558	0.264302706779	0.220916820489
88	-7.0998	9.504	0	0	0	3.0735	0.143001939567	0.209359955748	0.232129414679	0.216905693099	0.157220217636	0.190398359234	0.280239970737	0.284382254659	0.263894845806	0.188764166845	0.230496724219	0.298984941869	0.329042002919	0.26390998676	0.219943436619
89	-7.1027	9.504	0	0	0	3.0735	0.143095245145	0.209108006507	0.231646361965	0.216506742288	0.156820567954	0.190413570019	0.280128915712	0.284210377627	0.263677189765	0.188653328746	0.230905315146	0.299157154536	0.329134218675	0.264392356767	0.220798684581
90	-7.1027	9.5097	0	0	0	3.0769	0.143336130665	0.20911622673	0.231821683824	0.216917016703	0.157431828909	0.190623561351	0.280202626193	0.284225617685	0.264035445196	0.189499130311	0.230979749821	0.299036814819	0.329073830435	0.264202774565	0.220652510776
91	-7.1056	9.5183	0	0	0	3.0803	0.143166144326	0.209232205046	0.231902759422	0.216908479222	0.157176334395	0.190315276771	0.280193114188	0.284308020236	0.26384429469	0.18870687842	0.230293734776	0.299074179655	0.329150626595	0.264273517719	0.220483036816
92	-7.1085	9.5269	0	0	0	3.0825	0.143127671194	0.20883942144	0.231450060391	0.216321965714	0.156833508118	0.190401507536	0.280119116556	0.284055433925	0.263707761014	0.188609594988	0.230886585671	0.299185103329	0.329194392032	0.264558994596	0.220800303431
93	-7.1374	9.5269	0	0	0	3.0825	0.143068298278	0.2090204	0.231783143311	0.216700193486	0.15739379397	0.190337643486	0.280198083157	0.284457411047	0.263927928792	0.189003339182	0.2305859319	0.298981383299	0.329070433708	0.264050009275	0.220228177527
94	-7.1664	9.5212	0	0	0	3.0825	0.143516338989	0.209379581308	0.23170555729	0.216405643627	0.157576132834	0.190860508949	0.280213607462	0.284099884991	0.26349362624	0.189060034269	0.230931519701	0.299131167263	0.328938583645	0.263913619661	0.220500233134
95	-7.1895	9.5154	0	0	0	3.0825	0.143199727555	0.209455444186	0.232049546414	0.216515555535	0.156886095276	0.190244379531	0.280342789103	0.284469285707	0.26374883656	0.188658271122	0.23055537501	0.299199690749	0.329161046987	0.26408597983	0.22013390137
96	-7.1751	9.5212	0	0	0	3.0825	0.143210048172	0.208862094241	0.231270955812	0.216145180869	0.156958804312	0.190570953358	0.280037920391	0.28420981716	0.263429668869	0.188549179083	0.231080195578	0.29924930002	0.329198263321	0.264284734638	0.220580186638
97	-7.1779	9.5298	0	0	0	3.0825	0.14281848638	0.208680931968	0.231362377744	0.216719510806	0.1574003198	0.190530446638	0.280093321397	0.284299905236	0.263834413468	0.188821905729	0.230676580303	0.299009188671	0.329053112548	0.263912804551	0.220063376277
98	-7.1837	9.5154	0	0	0	3.0837	0.14302455797	0.208850605526	0.231446871072	0.216433103396	0.157010697885	0.190248454224	0.279982895946	0.284179860961	0.263562318645	0.188487841957	0.230667336818	0.299001445585	0.329198070356	0.264309757302	0.220297260114
99	-7.1982	9.4925	0	0	0	3.0825	0.143255949448	0.209474878279	0.232084723027	0.216818886524	0.157216671384	0.190710112894	0.280568486125	0.28463540191	0.263871547676	0.188914010445	0.230664348319	0.299181475656	0.329282450839	0.264475858188	0.220559494719
100	-7.2011	9.4696	0	0	0	3.0825	0.143014511657	0.209160852784	0.231991626762	0.216659148586	0.157130006991	0.190263619248	0.280025324858	0.284192481787	0.263405563014	0.188588490029	0.230201893226	0.298836375863	0.329029440673	0.263892978774	0.219898058381
101	-7.204	9.4925	0	0	0	3.0814	0.143176874061	0.20951058518	0.232137237525	0.216603569329	0.156983323099	0.190458934609	0.280346480807	0.284365486297	0.263532817515	0.1886572812	0.230718259394	0.29914030162	0.329084691129	0.264051540618	0.220157206998
102	-7.1866	9.5126	0	0	0	3.0825	0.143725447112	0.209598545019	0.231878433075	0.216881907897	0.157831641034	0.19085790775	0.280279712783	0.284265114564	0.263775643179	0.18937404168	0.231243284758	0.299227359623	0.329120194279	0.264357686276	0.220876168302
103	-7.1635	9.5326	0	0	0	3.0825	0.143471883097	0.209036541368	0.231258896345	0.216383739131	0.157339915281	0.190886233386	0.280366054957	0.284444017042	0.264039130494	0.189527142875	0.230693169462	0.298909859384	0.329072885067	0.264225685402	0.220758889123
104	-7.1519	9.5355	0	0	0	3.0837	0.142586096104	0.208816058673	0.231492634766	0.216546924998	0.157001064175	0.190322549906	0.280141941291	0.284409599243	0.263935420436	0.188910809437	0.230666598495	0.299145828312	0.329075139536	0.263876250479	0.219976608352
105	-7.1664	9.5412	0	0	0	3.0837	0.143038294949	0.208831005774	0.231538762674	0.216729557551	0.157319360786	0.190362498671	0.280102733212	0.284229836308	0.263565583809	0.188723148137	0.23035645408	0.299034784781	0.329067866663	0.26388612391	0.220003872216
106	-7.1808	9.5498	0	0	0	3.0848	0.14301684632	0.209038437494	0.231478663786	0.216252535379	0.156828606247	0.190470937622	0.280279948911	0.284452652669	0.263573123219	0.188447863387	0.230565983234	0.299137976613	0.329267408959	0.264365394942	0.220478910235
