	posx	posy	smh	smr	smv	pupil_size	sr_0	sr_1	sr_2	sr_3	sr_4	sr_5	sr_6	sr_7	sr_8	sr_9	sr_10	sr_11	sr_12	sr_13	sr_14
10	-7.0911	9.6616	1.75	0	-1.75	3.0622	0.13587598732	0.200575762386	0.213254991514	0.218730485258	0.167143378479	0.19386887007	0.28808311774	0.305375617086	0.278728749851	0.199714833172	0.241310686008	0.313588627564	0.335092808378	0.278035485243	0.245375356346
11	-7.0998	9.6472	1.75	0	-1.75	3.0611	0.135745259867	0.200116515769	0.212649226522	0.218281605791	0.166989411155	0.193620645148	0.287815876674	0.305195060391	0.278418420854	0.19946068407	0.241411569901	0.313576866204	0.335090525735	0.278196368122	0.245746172341
12	-7.0767	9.6444	1.75	0	-1.75	3.06	0.136252654617	0.200182028337	0.212898054227	0.218790252198	0.167482095398	0.194005191792	0.288041630631	0.305344287797	0.27890586921	0.200159525717	0.241083267857	0.3134781315	0.335038215728	0.278004514364	0.245560115851
13	-7.0622	9.6415	1.75	0	-1.75	3.0588	0.13618773187	0.200435129313	0.21318413007	0.219109087677	0.167756408377	0.193906122208	0.287929265159	0.30537022632	0.278915197657	0.200307073503	0.241388041683	0.313555243932	0.3350660375	0.278089661715	0.245796028647
14	-7.0738	9.6415	1.75	0	-1.75	3.0588	0.135992881351	0.199999127961	0.212367943313	0.218271058367	0.167240420969	0.194070268071	0.288032587967	0.305259296137	0.278583088621	0.199705819917	0.241388246543	0.313607186641	0.335000669003	0.277757747911	0.24540323788
15	-7.1056	9.6243	1.75	0	-1.75	3.0611	0.135876774451	0.200565664694	0.213175868628	0.218718970941	0.167174558809	0.19384740591	0.288037245068	0.305334977352	0.278537988599	0.199558712709	0.240724936018	0.313484054394	0.335066111914	0.27758576774	0.244858879406
16	-7.1345	9.6129	1.75	0	-1.75	3.0634	0.136069846859	0.200045448279	0.212670899329	0.218308917768	0.167047556543	0.194459916709	0.28814443327	0.305407177277	0.27899517117	0.200543908547	0.241518236806	0.313674274132	0.335078061889	0.278105795478	0.245801776171
17	-7.149	9.6043	1.75	0	-1.75	3.0622	0.135802852354	0.200327956863	0.212695875971	0.218223399569	0.166888224531	0.19385767255	0.287892808935	0.305153803227	0.278517696527	0.199544097712	0.241336616817	0.313672230506	0.335269492264	0.278237067375	0.245695861558
18	-7.1259	9.5842	1.75	0	-1.75	3.06	0.135574665476	0.200378512275	0.212886638341	0.218205402527	0.166640675404	0.193920441587	0.288050173043	0.305149274171	0.278627884463	0.199934182695	0.241380697671	0.313716146124	0.335123005432	0.278219892243	0.245685919534
19	-7.094	9.5613	1.75	0	-1.75	3.0611	0.135712473711	0.200268304198	0.2131113939	0.218704787057	0.167050256191	0.193534203769	0.287883627412	0.305116346701	0.278508073155	0.199706810886	0.240669544138	0.313499424314	0.335102465156	0.277695802992	0.245076663389
20	-7.0738	9.5412	1.75	0	-1.75	3.0622	0.135979456853	0.200580735814	0.213431104108	0.218969454929	0.167481639022	0.19355935325	0.287849734905	0.305080011776	0.278757615343	0.200141824337	0.241029038272	0.313469161932	0.335000351562	0.277868654492	0.24548300036
21	-7.0853	9.5384	1.75	0	-1.75	3.0645	0.135744983398	0.20021390266	0.212981879651	0.218674050669	0.167197087779	0.193576467753	0.287944698248	0.304878072159	0.278490799408	0.199466098983	0.240696504569	0.313508183961	0.335080883756	0.277880344191	0.245114927837
22	-7.1027	9.5441	1.75	0	-1.75	3.0656	0.136038521165	0.200718352156	0.213524868663	0.218718625128	0.166979218658	0.193873246367	0.288015968139	0.30507392219	0.27861824801	0.199687980885	0.241123501336	0.313529611461	0.335093463586	0.27792176042	0.245327034709
23	-7.1201	9.5556	1.75	0	-1.75	3.0667	0.136117391825	0.200362958292	0.212988197887	0.218754599712	0.167590220328	0.194145020077	0.288058948347	0.30492859872	0.278693278768	0.200113987015	0.241215947536	0.313478759311	0.335033651571	0.277984228565	0.245483750244
24	-7.1085	9.5613	1.75	0	-1.75	3.0656	0.135997993221	0.20020929217	0.212757576977	0.218318294103	0.166926110719	0.194101827661	0.287901591976	0.30488327473	0.278384038838	0.199708146894	0.241652747224	0.313760700493	0.335046279491	0.278162614257	0.245985237636
25	-7.0998	9.5642	1.75	0	-1.75	3.0611	0.135675681327	0.19998493355	0.212863277367	0.21876300751	0.167575303394	0.194103027806	0.287957077016	0.305135859414	0.278631355961	0.199831847877	0.241262435988	0.313514809193	0.335037260678	0.277772153775	0.24517947762
26	-7.0998	9.5642	1.75	0	-1.75	3.0577	0.135950206357	0.20012198971	0.212708659019	0.218546278969	0.167572114508	0.194288326715	0.288016433875	0.304971221777	0.278447026978	0.199748545662	0.241235221383	0.313531723112	0.335011279941	0.277623979407	0.245066044768
27	-7.1085	9.5699	1.75	0	-1.75	3.06	0.135870664542	0.200119124017	0.212683659471	0.218268068529	0.166842235585	0.194076363026	0.28798505268	0.304996134748	0.278703762163	0.200141987668	0.241506653131	0.313585150634	0.335047464101	0.27827655746	0.246027790512
28	-7.1143	9.5728	1.75	0	-1.75	3.0622	0.136508877205	0.200618214123	0.212723539292	0.218255845674	0.167360676011	0.194203106252	0.288088629338	0.305102752306	0.27853721702	0.200124876614	0.241439419872	0.313567461212	0.335030359957	0.277750806745	0.245462030706
29	-7.1085	9.5728	1.75	0	-1.75	3.0645	0.135925627916	0.200270110174	0.213117667788	0.218576012037	0.167157529176	0.193907749683	0.288011740636	0.305148639871	0.278719174083	0.19994193859	0.24124104433	0.313505225031	0.335075455698	0.278074337739	0.245582997767
30	-7.1143	9.5613	1.75	0	-1.75	3.0634	0.136006132581	0.200044916857	0.21279879727	0.218207407636	0.166814557759	0.193778728958	0.287859697597	0.304985899178	0.278352386359	0.199526243668	0.241212282269	0.313613342843	0.335133129112	0.277924138013	0.245494465451
31	-7.1201	9.5556	1.75	0	-1.75	3.0622	0.135655596715	0.200244159897	0.21288776626	0.218374606751	0.167016150383	0.194092784286	0.288127552738	0.305176456124	0.278852930611	0.200067286398	0.241025612539	0.313588634373	0.335129069268	0.278088438522	0.245618823784
32	-7.1201	9.5498	1.75	0	-1.75	3.0622	0.136102084967	0.200517714612	0.212861968051	0.218482032351	0.167392077037	0.194318717231	0.288074268526	0.304968981066	0.278556867809	0.200045947477	0.241467897572	0.313777887938	0.335143411058	0.278145371376	0.245858913743
33	-7.1056	9.547	1.75	0	-1.75	3.0634	0.136084545161	0.200569450891	0.21330330805	0.219080188848	0.167620882572	0.193796091918	0.28788146697	0.304952061669	0.27871782872	0.200138555909	0.241208744027	0.313545468793	0.335005103087	0.278059537457	0.245752903491
34	-7.094	9.547	1.75	0	-1.75	3.0634	0.136093813112	0.200184804508	0.212717996046	0.218503810853	0.167414937681	0.194059175888	0.287995390357	0.304846180339	0.278628442187	0.200239205245	0.241601666285	0.313702278292	0.334986496051	0.277719374251	0.245253376191
35	-7.0824	9.547	1.75	0	-1.75	3.0622	0.135999941153	0.200350679846	0.213277076457	0.218824524635	0.167061804897	0.193930563106	0.288021455992	0.305146224988	0.278718154843	0.199749436663	0.241170571964	0.313537967938	0.335044974721	0.278116483134	0.245561186936
36	-7.0796	9.5498	1.75	0	-1.75	3.0622	0.135853073738	0.200523264204	0.213420892014	0.218791482916	0.167096921926	0.193798342708	0.288076679631	0.305111619274	0.278611149919	0.199800824603	0.241016751526	0.313625043614	0.335121370636	0.278038455064	0.245447125657
37	-7.0767	9.5527	1.75	0	-1.75	3.0611	0.135698538276	0.200214525715	0.212819746577	0.21834530337	0.166761765869	0.193625374925	0.287939472877	0.305041333853	0.278487725043	0.199376226919	0.241121831897	0.313646700041	0.335179555513	0.278131096552	0.245608305131
38	-7.0796	9.5556	1.75	0	-1.75	3.0611	0.135975990536	0.200426527971	0.213245912404	0.218700691449	0.166803113221	0.193747590491	0.288126585104	0.305260829815	0.278708206412	0.199585672798	0.241090429476	0.313765391169	0.335128999102	0.278142058031	0.245525385661
39	-7.0767	9.5556	1.75	0	-1.75	3.06	0.135920447876	0.200453520048	0.21351517194	0.218954090254	0.167153929563	0.193741141245	0.287985826214	0.305193959954	0.278624591149	0.199589150083	0.240947213116	0.313568689107	0.335025869117	0.2775768206	0.244894127912
40	-7.0738	9.5527	1.75	0	-1.75	3.0588	0.136017647558	0.200080335136	0.212610772558	0.218123602599	0.166959406092	0.194032815809	0.288060125789	0.305023457487	0.278484868598	0.19990970306	0.241300008327	0.313604206985	0.334978868029	0.277718669333	0.245355243322
41	-7.0853	9.5441	1.75	0	-1.75	3.0588	0.135790370175	0.200289550925	0.213023131578	0.218443924839	0.166864266721	0.193510319661	0.287859239971	0.304999090284	0.27824412403	0.199212935103	0.241267845842	0.313680312792	0.335164271492	0.278098933916	0.245367093463
42	-7.1114	9.524	1.75	0	-1.75	3.0611	0.136002416275	0.200405500402	0.213282381785	0.218698047058	0.167551029816	0.194093124017	0.288034751422	0.305188326935	0.278802845521	0.200329547282	0.241224342047	0.313525454706	0.335115055427	0.278255916167	0.245779191032
43	-7.1345	9.5068	1.75	0	-1.75	3.0634	0.135979740612	0.200349063013	0.212601997098	0.218017773477	0.166846195765	0.194313234331	0.288199575245	0.304855289216	0.27853156613	0.200323067211	0.241676048018	0.313776834626	0.335054211363	0.277946432054	0.24581210017
44	-7.1403	9.5126	1.75	0	-1.75	3.0645	0.136423666222	0.200682393332	0.212830536263	0.218219409052	0.167170081527	0.193982404696	0.287934000009	0.304806367792	0.278245802291	0.199519284678	0.241285737656	0.31358621306	0.334992864457	0.277664366692	0.245173856818
45	-7.1374	9.5298	1.75	0	-1.75	3.0622	0.135979730348	0.200424395835	0.213269333676	0.218838358829	0.167558715428	0.193969478322	0.2879292334	0.304990356034	0.278643931396	0.200092008507	0.240901602279	0.313405585117	0.335021441753	0.277974876789	0.245510357064
46	-7.1345	9.5527	1.75	0	-1.75	3.06	0.135653062793	0.200190546932	0.212973095896	0.218639944545	0.167310778401	0.193759797856	0.287943647927	0.305081673526	0.278632791713	0.199982275666	0.241175049132	0.313497189422	0.335030823291	0.277724520349	0.24505700111
47	-7.1345	9.5584	1.75	0	-1.75	3.06	0.135904914485	0.200315099593	0.213176450473	0.218575229766	0.16717597008	0.19400596339	0.288009926703	0.305150979861	0.278593818196	0.200082182076	0.241383665812	0.313561107117	0.335100531632	0.277953620778	0.245599150168
48	-7.1288	9.5527	1.75	0	-1.75	3.06	0.135632106627	0.200157590978	0.212811131692	0.218128875804	0.166384094968	0.193637045712	0.287946307012	0.304937679646	0.278497269848	0.199490985302	0.241419553035	0.313769068504	0.3351327727	0.278136839439	0.245383888631
49	-7.123	9.5384	1.75	0	-1.75	3.0611	0.136058828403	0.200311485303	0.212718066232	0.218453988112	0.167056207182	0.19388905815	0.287923672348	0.304798322615	0.278299994383	0.199504436995	0.241591993977	0.313691086797	0.335074671094	0.278063565631	0.245743527964
50	-7.1201	9.5298	1.75	0	-1.75	3.0611	0.135888318645	0.200527654413	0.213281805783	0.218535765517	0.166989815052	0.194057022409	0.288164140722	0.30512533272	0.278631723022	0.199605951118	0.241327864433	0.313623553058	0.335141451122	0.278068501082	0.245251919337
51	-7.123	9.5326	1.75	0	-1.75	3.0611	0.136286636148	0.200324139154	0.212668143467	0.218324903574	0.167118626037	0.193854251572	0.287937266182	0.304851352323	0.27833249637	0.199665298568	0.241322070674	0.313579970185	0.335049265649	0.277737595515	0.245404099441
52	-7.1259	9.5384	1.75	0	-1.75	3.06	0.135848362825	0.200455915791	0.213133759442	0.218662931025	0.167230631809	0.193841942248	0.288046765518	0.305160830515	0.278576464629	0.199602868459	0.240823182129	0.313588767029	0.335191221519	0.277997557796	0.245227899137
53	-7.1259	9.5498	1.75	0	-1.75	3.06	0.13591024918	0.20039139072	0.213150793271	0.218632692176	0.167354048168	0.193829101777	0.288095325046	0.305075987209	0.278707153325	0.200050055472	0.240800332317	0.313449701963	0.335046679442	0.277933847222	0.245396482576
54	-7.1288	9.5613	1.75	0	-1.75	3.0634	0.136472099203	0.200687511983	0.21318761601	0.218938103875	0.167923571945	0.194098791252	0.288023205256	0.305043930498	0.27866839396	0.200320751561	0.241677982745	0.313700830126	0.335033417368	0.277952723894	0.245833219228
55	-7.1345	9.5556	1.75	0	-1.75	3.0667	0.135826238758	0.200126948339	0.2127848342	0.218329642815	0.166778743942	0.193744645421	0.287981572742	0.30498274504	0.278619403642	0.199817743908	0.241075053629	0.313512192164	0.335057882526	0.277962936515	0.245507507686
56	-7.1345	9.5412	1.75	0	-1.75	3.0713	0.136219916297	0.200385847395	0.212869329889	0.218584383391	0.167485778231	0.194175742349	0.288117622502	0.305041536855	0.278816993724	0.200367310931	0.241136225723	0.313561904249	0.335034118636	0.278094058575	0.245862442829
57	-7.1345	9.5269	1.75	0	-1.75	3.0724	0.136047745407	0.200444363396	0.213225492482	0.219045516177	0.167449613283	0.193895046416	0.287888435434	0.304838650801	0.278580766754	0.199862938016	0.240873945719	0.313453702596	0.335008116393	0.277808094852	0.245226177371
58	-7.1288	9.5269	1.75	0	-1.75	3.069	0.136244376118	0.200400649171	0.21266078697	0.218372657194	0.167187616961	0.19384252213	0.287806191032	0.304806230792	0.278362540991	0.199491661691	0.241293995231	0.313591352228	0.335066664073	0.277844898535	0.245271762665
59	-7.1316	9.5269	1.75	0	-1.75	3.0656	0.135827378522	0.200096563491	0.212822911149	0.218725066166	0.167361716551	0.193964795932	0.287918592392	0.304987670958	0.278641606639	0.200044227893	0.241235632462	0.313565612908	0.335006841276	0.277771527393	0.245172264327
60	-7.1316	9.5269	1.75	0	-1.75	3.0634	0.13575498645	0.200292803534	0.213006086924	0.218559024957	0.167173922708	0.193429508943	0.287802167119	0.304895892186	0.278348506257	0.199427333655	0.241122351905	0.313605203236	0.335092135395	0.278049699615	0.245439191261
61	-7.1316	9.5298	1.75	0	-1.75	3.0634	0.13594943827	0.20021044114	0.212926490252	0.218515411339	0.167113731882	0.194161340065	0.287966228914	0.304941930191	0.278544205192	0.200131013606	0.241482484198	0.313589968328	0.335026590148	0.278115014748	0.245951480825
62	-7.1316	9.524	1.75	0	-1.75	3.0645	0.135864577345	0.200243067597	0.213157143284	0.218632010887	0.167138290481	0.194233250855	0.288147431649	0.305188156973	0.278723144934	0.199943616604	0.241192493138	0.313624261765	0.335157500102	0.278174109791	0.245610365598
63	-7.1288	9.5154	1.75	0	-1.75	3.0634	0.135927599537	0.200345961588	0.212866027163	0.218349879084	0.1671535168	0.19414363171	0.288027783312	0.304878791249	0.278400892942	0.199976195838	0.241685017675	0.313649398167	0.335034891908	0.278244673436	0.246134374703
64	-7.1259	9.5126	1.75	0	-1.75	3.0634	0.135626616609	0.200137418804	0.212964906509	0.218735384694	0.167282269699	0.193691388493	0.287882219463	0.304801780151	0.278643545842	0.199970648757	0.241187889764	0.313532325831	0.335031540722	0.277748555472	0.245158436919
65	-7.1288	9.5183	1.75	0	-1.75	3.0656	0.135806220018	0.200289433849	0.212864076803	0.218519394982	0.167343828027	0.193750019677	0.287840824125	0.304867792965	0.278417477851	0.199771033078	0.241149925331	0.313550501058	0.335070319156	0.278061157271	0.245538380526
66	-7.1345	9.524	1.75	0	-1.75	3.069	0.13588005723	0.200602448868	0.213302165016	0.218542209113	0.167061780805	0.19374402084	0.288019352085	0.305041575165	0.278476578444	0.199633613287	0.241081918736	0.313586261054	0.335130959855	0.277999231187	0.245475888131
67	-7.1316	9.524	1.75	0	-1.75	3.0701	0.136185265021	0.200312698242	0.212696706722	0.218460798868	0.167388211895	0.193901394795	0.288010289813	0.304849807239	0.278605050421	0.200176130227	0.241171974035	0.31351871854	0.334996535664	0.277890022101	0.245516459309
68	-7.1172	9.524	1.75	0	-1.75	3.0701	0.136044841177	0.200728734761	0.213535118195	0.218897805073	0.167101030583	0.193976110487	0.288071906795	0.304965047622	0.278474261863	0.199534665715	0.241092414496	0.313543861059	0.335029087599	0.277597936388	0.244800529779
69	-7.1056	9.5298	1.75	0	-1.75	3.0701	0.135713978757	0.200288140267	0.212784087198	0.218404418911	0.166810777226	0.193655917579	0.287877595866	0.304871851833	0.278440814063	0.199696784416	0.24130891219	0.313707709826	0.335152086938	0.278176068195	0.245754501473
70	-7.1085	9.5326	1.75	0	-1.75	3.0701	0.135615620409	0.200274698076	0.212782111693	0.218177901383	0.166713481962	0.193571011213	0.287931519679	0.304819010146	0.278400936188	0.199570260136	0.24132380628	0.313704429695	0.335073259097	0.278060548475	0.245360754428
71	-7.1172	9.5269	1.75	0	-1.75	3.0713	0.135659874877	0.200126859432	0.212816263675	0.218553864956	0.167044701805	0.1936934933	0.287965300257	0.304782318638	0.278671522453	0.199917018498	0.241173792051	0.313658213265	0.335059907716	0.277864103849	0.245236494365
72	-7.123	9.5154	1.75	0	-1.75	3.0713	0.135713804861	0.200102577801	0.212676460228	0.218198737215	0.166778498404	0.193783634659	0.287865679018	0.304830121626	0.278322022449	0.199445924777	0.241590939417	0.313715431628	0.335099927933	0.278261297758	0.245848054212
73	-7.123	9.504	1.75	0	-1.75	3.0701	0.135910929277	0.200310056388	0.213035907057	0.21881475264	0.167380181387	0.193881221459	0.287966524466	0.304846585713	0.278551315369	0.199840368822	0.241357471655	0.313581914678	0.335047690546	0.278116945903	0.245578507109
74	-7.1143	9.504	1.75	0	-1.75	3.0701	0.135917739709	0.200222084497	0.213055828952	0.218940735986	0.167520109069	0.194149225379	0.287933357584	0.304828076619	0.278606158685	0.200040117199	0.241146447276	0.313537185566	0.335014771578	0.27786066069	0.245425234548
75	-7.1085	9.5011	1.75	0	-1.75	3.0701	0.135958112795	0.200603574645	0.213351253417	0.21888291079	0.167377672073	0.193938739846	0.288147089114	0.305016653569	0.278622175768	0.199695871588	0.240857614879	0.313651922243	0.335160051294	0.278037779342	0.245306406451
76	-7.1056	9.5126	1.75	0	-1.75	3.0701	0.136345260866	0.200668125314	0.212976140181	0.218819934508	0.16785781709	0.194250044834	0.287967271307	0.304804160802	0.27854240521	0.200212139621	0.241746794532	0.313688785547	0.335028311613	0.277931770105	0.245823207968
77	-7.0998	9.5212	1.75	0	-1.75	3.0713	0.13595425675	0.200345375438	0.212993156839	0.218708458545	0.167453579595	0.19414409782	0.2880267082	0.305124718885	0.278874877145	0.200278175572	0.241046630429	0.313537505606	0.335128095287	0.278222643037	0.245655611515
78	-7.1027	9.5384	1.75	0	-1.75	3.0735	0.136251895189	0.200356570065	0.212886622838	0.218786291943	0.167661931891	0.194275289461	0.288026230098	0.304964373846	0.278689874571	0.200265456292	0.241809149935	0.313612194488	0.335036404929	0.277893050247	0.245702314327
79	-7.1056	9.5384	1.75	0	-1.75	3.0758	0.136056883056	0.200571663358	0.213226047649	0.218907255453	0.167088135105	0.193757553662	0.287970140673	0.304949319363	0.278504997135	0.199597100402	0.24100453028	0.313580442498	0.335084771434	0.278004261525	0.245605025283
80	-7.1027	9.5384	1.75	0	-1.75	3.0758	0.135999311628	0.200152913669	0.212911589815	0.218757644973	0.167312288004	0.194296926297	0.288030016085	0.305154883341	0.278943130449	0.200281982077	0.241173356622	0.313588411967	0.335145530909	0.278231198966	0.245775957681
81	-7.094	9.5298	1.75	0	-1.75	3.0758	0.135846067023	0.200256591837	0.213007521697	0.21903322909	0.167632812027	0.193887802651	0.287871873081	0.304862539051	0.278556555442	0.199868138992	0.240945483598	0.313412136065	0.335030972155	0.277663270266	0.245066806873
82	-7.0911	9.5154	1.75	0	-1.75	3.0746	0.135944737295	0.199962234872	0.212585279686	0.218215895316	0.166895857896	0.194287728026	0.287983917552	0.304752964393	0.278657775853	0.200395675582	0.241483784663	0.313671462626	0.335032188406	0.277975378527	0.245723896518
83	-7.094	9.504	1.75	0	-1.75	3.0746	0.135907199781	0.200424610803	0.213244947569	0.218854893588	0.167306906565	0.193637798222	0.287800982462	0.304798230715	0.278673295718	0.200074524642	0.241098952973	0.313535482412	0.335022189869	0.277861661624	0.245469248553
84	-7.1056	9.4925	1.75	0	-1.75	3.0746	0.135968560537	0.200252713319	0.212591579494	0.218317740638	0.167241713636	0.19433532309	0.288053461884	0.30475847128	0.278546424998	0.200130261411	0.241636477816	0.313660434376	0.335039856468	0.27791112665	0.245593980141
85	-7.1056	9.4868	1.75	0	-1.75	3.0746	0.136288738163	0.200388058913	0.212660657253	0.21844398184	0.167598698209	0.194792625855	0.288106210943	0.304678852338	0.278317124746	0.200003504657	0.241514550297	0.313563553397	0.334982461151	0.277654750926	0.245298400101
86	-7.1027	9.4839	1.75	0	-1.75	3.0735	0.136351529926	0.200508539797	0.21287741054	0.2184031492	0.16717835486	0.194087482416	0.287916800502	0.304644550651	0.278292269747	0.199640637208	0.24147080099	0.313626443542	0.335044105984	0.2777092988	0.24522399452
87	-7.0969	9.4954	1.75	0	-1.75	3.0735	0.135944650562	0.200178414901	0.212840313398	0.218635457816	0.167227513981	0.194070452791	0.287958713609	0.304696043407	0.278530872355	0.199984902881	0.241367701454	0.313632233113	0.335094567079	0.278248504757	0.245964856057
88	-7.0998	9.504	1.75	0	-1.75	3.0735	0.136201163646	0.200221011827	0.21252834199	0.218168299519	0.166949382549	0.194550765804	0.28816699295	0.304813562498	0.278534015099	0.200176606295	0.241624542588	0.31375683655	0.335001974549	0.277849529538	0.245596788931
89	-7.1027	9.504	1.75	0	-1.75	3.0735	0.136243502021	0.200258165185	0.212874397905	0.218916114958	0.167661208707	0.193999137816	0.287957426455	0.304705807032	0.278576206417	0.200063898542	0.241008439705	0.313446081523	0.33503691622	0.277808004899	0.245361778343
90	-7.1027	9.5097	1.75	0	-1.75	3.0769	0.135883634587	0.200410156159	0.21308599993	0.218763164959	0.167205520934	0.194040113882	0.288166577605	0.305024876906	0.278624876229	0.199775725174	0.241165827313	0.313724551661	0.335201676442	0.278193846644	0.245529777232
91	-7.1056	9.5183	1.75	0	-1.75	3.0803	0.13585979334	0.20034852328	0.213049522548	0.218672567095	0.167290819625	0.193954531347	0.287884186048	0.304752702093	0.27845108033	0.199781583009	0.241224086265	0.313545569097	0.335068466042	0.277906385932	0.245505087474
92	-7.1085	9.5269	1.75	0	-1.75	3.0825	0.13584516484	0.2005061559	0.213113989528	0.219000472995	0.167376929953	0.193815167028	0.287938292417	0.304839845025	0.278512769472	0.19959152411	0.240741764039	0.313471838713	0.334998719355	0.277646308207	0.244921618255
93	-7.1374	9.5269	1.75	0	-1.75	3.0825	0.135761802555	0.200198331676	0.21283718238	0.218625034104	0.167079403046	0.193422524895	0.287804820925	0.304768284712	0.278336394113	0.199465514872	0.240850691953	0.313482722677	0.335143295279	0.277953892581	0.245331942926
94	-7.1664	9.5212	1.75	0	-1.75	3.0825	0.136151734042	0.200620362851	0.213140330162	0.218902097998	0.167557996392	0.194007633632	0.287967957925	0.304840437038	0.278724231291	0.200278275945	0.241419111202	0.313578451875	0.335046047204	0.278115640447	0.245774428479
95	-7.1895	9.5154	1.75	0	-1.75	3.0825	0.136007228818	0.200292594312	0.212492214002	0.218308052563	0.167309011526	0.194127932791	0.288126379162	0.304782199389	0.278537139061	0.200161067176	0.241492399657	0.313689463978	0.335010070087	0.2779193228	0.245611493498
96	-7.1751	9.5212	1.75	0	-1.75	3.0825	0.135890029412	0.200597772579	0.213179654428	0.218879319281	0.167082036438	0.19376999608	0.288063667437	0.304789339081	0.278488864118	0.199639755198	0.241097031853	0.313629180668	0.335118607054	0.277998431065	0.245321790073
97	-7.1779	9.5298	1.75	0	-1.75	3.0825	0.135778471728	0.200597668605	0.213212734487	0.218635919389	0.166962216861	0.193928455892	0.288011031606	0.304808119487	0.27834416638	0.199413267161	0.241211420888	0.313606727075	0.335058785072	0.277696814502	0.244912368296
98	-7.1837	9.5154	1.75	0	-1.75	3.0837	0.135763686366	0.200169326435	0.212698599295	0.218502992578	0.167222930469	0.193871399271	0.287962620238	0.30471109551	0.278295863592	0.199571548204	0.241231683801	0.3135979971	0.335036208737	0.277828512355	0.245280834047
99	-7.1982	9.4925	1.75	0	-1.75	3.0825	0.135879456073	0.200470240347	0.212675394069	0.218182112432	0.166721241706	0.193638594144	0.287879497214	0.304677623924	0.278217894112	0.199406075149	0.241041472059	0.313653416039	0.335200731706	0.278165375885	0.245652302639
100	-7.2011	9.4696	1.75	0	-1.75	3.0825	0.136205118017	0.200623763028	0.212662201554	0.218376804945	0.167352707937	0.194436291641	0.28815472322	0.304536018646	0.278387905676	0.20006979552	0.241770210322	0.313732947147	0.335061577192	0.277745020346	0.245422790854
101	-7.204	9.4925	1.75	0	-1.75	3.0814	0.135795301358	0.200268446555	0.212834813324	0.218502106696	0.167133114691	0.193843605728	0.287896170042	0.304841910587	0.278564923905	0.199927716516	0.241117456006	0.313562772049	0.335078800818	0.277893208371	0.245307424415
102	-7.1866	9.5126	1.75	0	-1.75	3.0825	0.135854701019	0.20028419689	0.212730330331	0.218735589866	0.167589002338	0.194075805962	0.287955532065	0.304723543834	0.278441749921	0.199805716078	0.240889089943	0.313500447019	0.335007650419	0.277713209988	0.245183580057
