posx	posy	smh	smd	smv	pupil_size
2.2062470000000003	-8.686069000000002	-2.0	0.0	-2.0	2.88
2.197443	-8.694648	-2.0	0.0	-1.5	2.881
2.188638	-8.703227000000002	-2.0	0.0	-1.0	2.882
2.1857029999999997	-8.703227000000002	-2.0	0.0	-0.5	2.881
2.203313	-8.708946000000001	-2.0	0.0	0.0	2.878
2.2209220000000003	-8.711805000000002	-2.0	0.0	0.5	2.874
2.2326610000000002	-8.706086	-2.0	0.0	1.0	2.874
2.2326610000000002	-8.694648	-2.0	0.0	1.5	2.876
2.2121169999999997	-8.683209	-2.0	0.0	2.0	2.878
2.191573	-8.700367	-1.5	0.0	-2.0	2.877
2.173963	-8.717524000000001	-1.5	0.0	-1.5	2.874
2.191573	-8.734678	-1.5	0.0	-1.0	2.871
2.203313	-8.731819000000002	-1.5	0.0	-0.5	2.872
2.215052	-8.714664	-1.5	0.0	0.0	2.875
2.2091819999999998	-8.700367	-1.5	0.0	0.5	2.879
2.2091819999999998	-8.688929	-1.5	0.0	1.0	2.879
2.2091819999999998	-8.694648	-1.5	0.0	1.5	2.878
2.2062470000000003	-8.697508000000001	-1.5	0.0	2.0	2.878
2.203313	-8.703227000000002	-1.0	0.0	-2.0	2.877
2.2003779999999997	-8.700367	-1.0	0.0	-1.5	2.877
2.2003779999999997	-8.697508000000001	-1.0	0.0	-1.0	2.877
2.1945080000000003	-8.700367	-1.0	0.0	-0.5	2.876
2.191573	-8.703227000000002	-1.0	0.0	0.0	2.876
2.197443	-8.706086	-1.0	0.0	0.5	2.875
2.2091819999999998	-8.708946000000001	-1.0	0.0	1.0	2.875
2.203313	-8.711805000000002	-1.0	0.0	1.5	2.875
2.1857029999999997	-8.711805000000002	-1.0	0.0	2.0	2.874
2.182768	-8.708946000000001	-0.5	0.0	-2.0	2.874
2.1945080000000003	-8.708946000000001	-0.5	0.0	-1.5	2.873
2.203313	-8.714664	-0.5	0.0	-1.0	2.874
2.2003779999999997	-8.720383000000002	-0.5	0.0	-0.5	2.874
2.203313	-8.72896	-0.5	0.0	0.0	2.875
2.2062470000000003	-8.731819000000002	-0.5	0.0	0.5	2.874
2.2062470000000003	-8.731819000000002	-0.5	0.0	1.0	2.874
2.2121169999999997	-8.72896	-0.5	0.0	1.5	2.873
2.2209220000000003	-8.726101	-0.5	0.0	2.0	2.873
2.229726	-8.717524000000001	0.0	0.0	-2.0	2.875
2.217987	-8.711805000000002	0.0	0.0	-1.5	2.876
2.2062470000000003	-8.708946000000001	0.0	0.0	-1.0	2.878
2.197443	-8.714664	0.0	0.0	-0.5	2.878
2.197443	-8.720383000000002	0.0	0.0	0.0	2.879
2.223856	-8.723242	0.0	0.0	0.5	2.88
2.250269	-8.72896	0.0	0.0	1.0	2.881
2.27668	-8.731819000000002	0.0	0.0	1.5	2.882
2.279615	-8.734678	0.0	0.0	2.0	2.884
2.270811	-8.737537	0.5	0.0	-2.0	2.883
2.262007	-8.743255000000001	0.5	0.0	-1.5	2.881
2.247334	-8.743255000000001	0.5	0.0	-1.0	2.88
2.244399	-8.737537	0.5	0.0	-0.5	2.88
2.23853	-8.731819000000002	0.5	0.0	0.0	2.881
2.223856	-8.726101	0.5	0.0	0.5	2.881
2.2091819999999998	-8.720383000000002	0.5	0.0	1.0	2.881
2.197443	-8.714664	0.5	0.0	1.5	2.883
2.203313	-8.711805000000002	0.5	0.0	2.0	2.884
